Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Jacksonville,09/11/2016,1,Carl Cheffers,Green Bay Packers 27 @ Jacksonville Jaguars 23,5,24,2,10,3,14,0,0
Minnesota,09/18/2016,2,Walt Anderson,Green Bay Packers 14 @ Minnesota Vikings 17,6,72,4,45,2,27,0,0
Detroit,09/25/2016,3,Carl Cheffers,Detroit Lions 27 @ Green Bay Packers 34,4,45,2,20,1,15,1,10
N.Y. Giants,10/09/2016,5,Ed Hochuli,New York Giants 16 @ Green Bay Packers 23,6,57,2,20,0,0,4,37
Dallas,10/16/2016,6,Brad Allen,Dallas Cowboys 30 @ Green Bay Packers 16,5,23,0,0,5,23,0,0
Chicago,10/20/2016,7,John Parry,Chicago Bears 10 @ Green Bay Packers 26,9,56,5,25,3,26,1,5
Atlanta,10/30/2016,8,Walt Anderson,Green Bay Packers 32 @ Atlanta Falcons 33,6,68,1,5,3,44,2,19
Indianapolis,11/06/2016,9,Tony Corrente,Indianapolis Colts 31 @ Green Bay Packers 26,4,25,1,10,3,15,0,0
Tennessee,11/13/2016,10,Jeff Triplette,Green Bay Packers 25 @ Tennessee Titans 47,12,107,5,35,5,55,2,17
Washington,11/20/2016,11,John Hussey,Green Bay Packers 24 @ Washington Redskins 42,6,59,4,30,2,29,0,0
Philadelphia,11/28/2016,12,Terry McAulay,Green Bay Packers 27 @ Philadelphia Eagles 13,7,51,3,19,3,25,1,7
Houston,12/04/2016,13,Gene Steratore,Houston Texans 13 @ Green Bay Packers 21,4,30,1,10,2,10,1,10
Seattle,12/11/2016,14,Walt Coleman,Seattle Seahawks 10 @ Green Bay Packers 38,5,50,1,15,3,25,1,10
Chicago,12/18/2016,15,Ron Torbert,Green Bay Packers 30 @ Chicago Bears 27,8,64,3,25,3,19,2,20
Minnesota,12/24/2016,16,Jeff Triplette,Minnesota Vikings 25 @ Green Bay Packers 38,3,21,2,15,0,0,1,6
Detroit,01/01/2017,17,Jerome Boger,Green Bay Packers 31 @ Detroit Lions 24,10,75,8,60,1,5,1,10
N.Y. Giants,01/08/2017,Wildcard Weekend,Ed Hochuli,New York Giants 13 @ Green Bay Packers 38,2,20,1,10,0,0,1,10
Dallas,01/15/2017,Divisional Playoffs,Tony Corrente,Green Bay Packers 34 @ Dallas Cowboys 31,3,22,1,5,2,17,0,0
Atlanta,01/22/2017,Conference Championships,Bill Vinovich,Green Bay Packers 21 @ Atlanta Falcons 44,6,63,2,20,4,43,0,0
Totals,,,,,111,932,48,379,45,392,18,161
