Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/12/2010,1,Ed Hochuli,Indianapolis Colts 24 @ Houston Texans 34,5,73,3,20,1,53,1,0
N.Y. Giants,09/19/2010,2,Bill Leavy,New York Giants 14 @ Indianapolis Colts 38,6,55,3,21,1,14,2,20
Denver,09/26/2010,3,Al Riveron,Indianapolis Colts 27 @ Denver Broncos 13,4,27,3,25,1,2,0,0
Jacksonville,10/03/2010,4,Ron Winter,Indianapolis Colts 28 @ Jacksonville Jaguars 31,3,35,0,0,2,20,1,15
Kansas City,10/10/2010,5,Terry McAulay,Kansas City Chiefs 9 @ Indianapolis Colts 19,5,45,1,10,2,20,2,15
Washington,10/17/2010,6,John Parry,Indianapolis Colts 27 @ Washington Redskins 24,3,15,3,15,0,0,0,0
Houston,11/01/2010,8,Tony Corrente,Houston Texans 17 @ Indianapolis Colts 30,9,69,6,45,2,19,1,5
Philadelphia,11/07/2010,9,Carl Cheffers,Indianapolis Colts 24 @ Philadelphia Eagles 26,7,59,3,30,2,14,2,15
Cincinnati,11/14/2010,10,Walt Anderson,Cincinnati Bengals 17 @ Indianapolis Colts 23,5,45,2,10,1,5,2,30
New England,11/21/2010,11,Gene Steratore,Indianapolis Colts 28 @ New England Patriots 31,6,48,2,15,1,6,3,27
San Diego,11/28/2010,12,Al Riveron,San Diego Chargers 36 @ Indianapolis Colts 14,1,15,0,0,0,0,1,15
Dallas,12/05/2010,13,Pete Morelli,Dallas Cowboys 38 @ Indianapolis Colts 35,3,28,2,25,0,0,1,3
Tennessee,12/09/2010,14,John Parry,Indianapolis Colts 30 @ Tennessee Titans 28,7,60,3,15,1,5,3,40
Jacksonville,12/19/2010,15,Mike Carey,Jacksonville Jaguars 24 @ Indianapolis Colts 34,6,68,2,10,2,43,2,15
Oakland,12/26/2010,16,Terry McAulay,Indianapolis Colts 31 @ Oakland Raiders 26,4,42,2,20,0,0,2,22
Tennessee,01/02/2011,17,Ed Hochuli,Tennessee Titans 20 @ Indianapolis Colts 23,5,25,4,25,0,0,1,0
N.Y. Jets,01/08/2011,Wildcard Weekend,Gene Steratore,New York Jets 17 @ Indianapolis Colts 16,2,10,1,5,0,0,1,5
Totals,,,,,81,719,40,291,16,201,25,227
