Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/10/2012,1,"Richard ""Matt"" Nicks",Cincinnati Bengals 13 @ Baltimore Ravens 44,6,50,2,15,3,25,1,10
Philadelphia,09/16/2012,2,Robert Frazer,Baltimore Ravens 23 @ Philadelphia Eagles 24,6,45,4,40,2,5,0,0
New England,09/23/2012,3,Bruce Hermansen,New England Patriots 30 @ Baltimore Ravens 31,14,135,5,40,8,80,1,15
Cleveland,09/27/2012,4,Gene Steratore,Cleveland Browns 16 @ Baltimore Ravens 23,11,100,7,45,2,30,2,25
Kansas City,10/07/2012,5,Pete Morelli,Baltimore Ravens 9 @ Kansas City Chiefs 6,5,33,3,20,1,12,1,1
Dallas,10/14/2012,6,Mike Carey,Dallas Cowboys 29 @ Baltimore Ravens 31,10,76,4,20,5,48,1,8
Houston,10/21/2012,7,Tony Corrente,Baltimore Ravens 13 @ Houston Texans 43,5,56,0,0,3,31,2,25
Cleveland,11/04/2012,9,Jeff Triplette,Baltimore Ravens 25 @ Cleveland Browns 15,9,82,4,35,3,27,2,20
Oakland,11/11/2012,10,Ron Winter,Oakland Raiders 20 @ Baltimore Ravens 55,4,41,2,16,0,0,2,25
Pittsburgh,11/18/2012,11,Walt Anderson,Baltimore Ravens 13 @ Pittsburgh Steelers 10,4,68,2,15,2,53,0,0
San Diego,11/25/2012,12,Gene Steratore,Baltimore Ravens 16 @ San Diego Chargers 13,6,60,3,30,2,20,1,10
Pittsburgh,12/02/2012,13,Al Riveron,Pittsburgh Steelers 23 @ Baltimore Ravens 20,8,70,5,40,2,20,1,10
Washington,12/09/2012,14,John Parry,Baltimore Ravens 28 @ Washington Redskins 31,8,56,4,27,3,19,1,10
Denver,12/16/2012,15,Pete Morelli,Denver Broncos 34 @ Baltimore Ravens 17,6,61,3,35,1,15,2,11
N.Y. Giants,12/23/2012,16,Carl Cheffers,New York Giants 14 @ Baltimore Ravens 33,9,92,5,52,2,20,2,20
Cincinnati,12/30/2012,17,Ron Winter,Baltimore Ravens 17 @ Cincinnati Bengals 23,10,102,8,66,2,36,0,0
Indianapolis,01/06/2013,Wildcard Weekend,Mike Carey,Indianapolis Colts 9 @ Baltimore Ravens 24,9,70,2,15,5,45,2,10
Denver,01/12/2013,Divisional Playoffs,Bill Vinovich,Baltimore Ravens 38 @ Denver Broncos 35,8,58,2,8,6,50,0,0
New England,01/20/2013,Conference Championships,Bill Leavy,Baltimore Ravens 28 @ New England Patriots 13,5,60,1,5,3,45,1,10
San Francisco,02/03/2013,Super Bowl,Jerome Boger,Baltimore Ravens 34 @ San Francisco 49ers 31,2,20,0,0,1,15,1,5
Totals,,,,,145,1335,66,524,56,596,23,215
