Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/08/2013,1.0,John Parry,Minnesota Vikings 24 @ Detroit Lions 34,5,52,0,0,3,32,2,20
Chicago,09/15/2013,2.0,Ed Hochuli,Minnesota Vikings 30 @ Chicago Bears 31,3,25,1,5,1,15,1,5
Cleveland,09/22/2013,3.0,Bill Leavy,Cleveland Browns 31 @ Minnesota Vikings 27,4,35,1,15,2,10,1,10
Pittsburgh,09/29/2013,4.0,Clete Blakeman,Pittsburgh Steelers 27 @ Minnesota Vikings 34,5,89,1,10,3,78,1,1
Carolina,10/13/2013,6.0,Ron Winter,Carolina Panthers 35 @ Minnesota Vikings 10,5,55,1,5,3,35,1,15
N.Y. Giants,10/21/2013,7.0,Tony Corrente,Minnesota Vikings 7 @ New York Giants 23,3,38,1,5,1,23,1,10
Green Bay,10/27/2013,8.0,Scott Green,Green Bay Packers 44 @ Minnesota Vikings 31,7,46,3,20,2,21,2,5
Dallas,11/03/2013,9.0,Jeff Triplette,Minnesota Vikings 23 @ Dallas Cowboys 27,4,35,2,15,1,15,1,5
Washington,11/07/2013,10.0,Ed Hochuli,Washington Redskins 27 @ Minnesota Vikings 34,1,7,0,0,1,7,0,0
Seattle,11/17/2013,11.0,Jerome Boger,Minnesota Vikings 20 @ Seattle Seahawks 41,4,20,3,15,1,5,0,0
Green Bay,11/24/2013,12.0,Bill Vinovich,Minnesota Vikings 26 @ Green Bay Packers 26,5,53,1,5,4,48,0,0
Chicago,12/01/2013,13.0,Carl Cheffers,Chicago Bears 20 @ Minnesota Vikings 23,6,60,2,15,2,20,2,25
Baltimore,12/08/2013,14.0,Pete Morelli,Minnesota Vikings 26 @ Baltimore Ravens 29,6,90,2,25,4,65,0,0
Philadelphia,12/15/2013,15.0,Walt Anderson,Philadelphia Eagles 30 @ Minnesota Vikings 48,3,25,2,20,0,0,1,5
Cincinnati,12/22/2013,16.0,Terry McAulay,Minnesota Vikings 14 @ Cincinnati Bengals 42,5,40,1,10,3,15,1,15
Detroit,12/29/2013,17.0,Tony Corrente,Detroit Lions 13 @ Minnesota Vikings 14,4,25,2,15,0,0,2,10
Totals,,,,,70,695,23,180,31,389,16,126
