Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/13/2015,1,Pete Morelli,Kansas City Chiefs 27 @ Houston Texans 20,6,39,3,22,2,10,1,7
Carolina,09/20/2015,2,Clete Blakeman,Houston Texans 17 @ Carolina Panthers 24,10,70,2,17,5,24,3,29
Tampa Bay,09/27/2015,3,Bill Vinovich,Tampa Bay Buccaneers 9 @ Houston Texans 19,6,58,3,18,1,15,2,25
Atlanta,10/04/2015,4,Carl Cheffers,Houston Texans 21 @ Atlanta Falcons 48,5,35,1,5,4,30,0,0
Indianapolis,10/08/2015,5,Terry McAulay,Indianapolis Colts 27 @ Houston Texans 20,13,125,5,55,6,61,2,9
Jacksonville,10/18/2015,6,Brad Allen,Houston Texans 31 @ Jacksonville Jaguars 20,10,69,4,35,6,34,0,0
Miami,10/25/2015,7,John Hussey,Houston Texans 26 @ Miami Dolphins 44,3,25,0,0,2,20,1,5
Tennessee,11/01/2015,8,Clete Blakeman,Tennessee Titans 6 @ Houston Texans 20,7,85,4,40,3,45,0,0
Cincinnati,11/16/2015,10,Walt Coleman,Houston Texans 10 @ Cincinnati Bengals 6,5,54,1,10,3,39,1,5
N.Y. Jets,11/22/2015,11,John Parry,New York Jets 17 @ Houston Texans 24,3,54,1,5,2,49,0,0
New Orleans,11/29/2015,12,John Hussey,New Orleans Saints 6 @ Houston Texans 24,6,40,5,35,1,5,0,0
Buffalo,12/06/2015,13,Tony Corrente,Houston Texans 21 @ Buffalo Bills 30,10,89,6,69,0,0,4,20
New England,12/13/2015,14,Jeff Triplette,New England Patriots 27 @ Houston Texans 6,4,36,2,16,2,20,0,0
Indianapolis,12/20/2015,15,Ed Hochuli,Houston Texans 16 @ Indianapolis Colts 10,6,48,4,38,1,5,1,5
Tennessee,12/27/2015,16,Brad Allen,Houston Texans 34 @ Tennessee Titans 6,4,28,3,21,0,0,1,7
Jacksonville,01/03/2016,17,Terry McAulay,Jacksonville Jaguars 6 @ Houston Texans 30,9,55,7,40,1,5,1,10
Kansas City,01/09/2016,Wildcard Weekend,Ron Torbert,Kansas City Chiefs 30 @ Houston Texans 0,4,29,1,10,3,19,0,0
Totals,,,,,111,939,52,436,42,381,17,122
