Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/12/2010,1,John Parry,Green Bay Packers 27 @ Philadelphia Eagles 20,2,15,1,10,1,5,0,0
Buffalo,09/19/2010,2,Ron Winter,Buffalo Bills 7 @ Green Bay Packers 34,6,49,3,15,1,24,2,10
Chicago,09/27/2010,3,Terry McAulay,Green Bay Packers 17 @ Chicago Bears 20,18,152,10,60,5,77,3,15
Detroit,10/03/2010,4,Mike Carey,Detroit Lions 26 @ Green Bay Packers 28,3,31,0,0,3,31,0,0
Washington,10/10/2010,5,Gene Steratore,Green Bay Packers 13 @ Washington Redskins 16,9,63,3,20,5,28,1,15
Miami,10/17/2010,6,Ed Hochuli,Miami Dolphins 23 @ Green Bay Packers 20,7,45,3,20,2,10,2,15
Minnesota,10/24/2010,7,Scott Green,Minnesota Vikings 24 @ Green Bay Packers 28,2,20,1,5,1,15,0,0
N.Y. Jets,10/31/2010,8,Jeff Triplette,Green Bay Packers 9 @ New York Jets 0,3,15,2,10,1,5,0,0
Dallas,11/07/2010,9,Walt Coleman,Dallas Cowboys 7 @ Green Bay Packers 45,2,20,1,5,1,15,0,0
Minnesota,11/21/2010,11,Clete Blakeman,Green Bay Packers 31 @ Minnesota Vikings 3,1,5,0,0,1,5,0,0
Atlanta,11/28/2010,12,Pete Morelli,Green Bay Packers 17 @ Atlanta Falcons 20,8,66,2,10,1,5,5,51
San Francisco,12/05/2010,13,Bill Leavy,San Francisco 49ers 16 @ Green Bay Packers 34,5,40,3,25,0,0,2,15
Detroit,12/12/2010,14,Gene Steratore,Green Bay Packers 3 @ Detroit Lions 7,3,20,2,15,1,5,0,0
New England,12/19/2010,15,Ed Hochuli,Green Bay Packers 27 @ New England Patriots 31,2,15,0,0,0,0,2,15
N.Y. Giants,12/26/2010,16,Walt Anderson,New York Giants 17 @ Green Bay Packers 45,3,31,0,0,2,21,1,10
Chicago,01/02/2011,17,Al Riveron,Chicago Bears 3 @ Green Bay Packers 10,4,30,4,30,0,0,0,0
Philadelphia,01/09/2011,Wildcard Weekend,Pete Morelli,Green Bay Packers 21 @ Philadelphia Eagles 16,2,15,2,15,0,0,0,0
Atlanta,01/15/2011,Divisional Playoffs,John Parry,Green Bay Packers 48 @ Atlanta Falcons 21,6,65,1,5,5,60,0,0
Chicago,01/23/2011,Conference Championships,Terry McAulay,Green Bay Packers 21 @ Chicago Bears 14,6,40,4,30,1,5,1,5
Pittsburgh,02/06/2011,Super Bowl,Walt Anderson,Pittsburgh Steelers 25 @ Green Bay Packers 31,7,67,3,20,1,15,3,32
Totals,,,,,99,804,45,295,32,326,22,183
