Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/09/2018,1.0,John Parry,Tampa Bay Buccaneers 48 @ New Orleans Saints 40,7,70,3,30,3,25,1,15
Philadelphia,09/16/2018,2.0,Alex Kemp,Philadelphia Eagles 21 @ Tampa Bay Buccaneers 27,4,44,2,20,2,24,0,0
Pittsburgh,09/24/2018,3.0,Pete Morelli,Pittsburgh Steelers 30 @ Tampa Bay Buccaneers 27,9,80,5,40,3,31,1,9
Chicago,09/30/2018,4.0,Jerome Boger,Tampa Bay Buccaneers 10 @ Chicago Bears 48,11,99,3,25,6,54,2,20
Atlanta,10/14/2018,6.0,Walt Coleman,Tampa Bay Buccaneers 29 @ Atlanta Falcons 34,4,20,2,10,2,10,0,0
Cleveland,10/21/2018,7.0,Shawn Hochuli,Cleveland Browns 23 @ Tampa Bay Buccaneers 26,8,65,5,35,2,29,1,1
Cincinnati,10/28/2018,8.0,Alex Kemp,Tampa Bay Buccaneers 34 @ Cincinnati Bengals 37,11,75,5,45,5,25,1,5
Carolina,11/04/2018,9.0,Tony Corrente,Tampa Bay Buccaneers 28 @ Carolina Panthers 42,8,49,3,15,5,34,0,0
Washington,11/11/2018,10.0,Brad Allen,Washington Redskins 16 @ Tampa Bay Buccaneers 3,5,50,3,20,2,30,0,0
N.Y. Giants,11/18/2018,11.0,Shawn Smith,Tampa Bay Buccaneers 35 @ New York Giants 38,4,40,2,20,0,0,2,20
San Francisco,11/25/2018,12.0,John Parry,San Francisco 49ers 9 @ Tampa Bay Buccaneers 27,9,70,4,35,3,15,2,20
Carolina,12/02/2018,13.0,Carl Cheffers,Carolina Panthers 17 @ Tampa Bay Buccaneers 24,9,69,5,50,3,14,1,5
New Orleans,12/09/2018,14.0,Jerome Boger,New Orleans Saints 28 @ Tampa Bay Buccaneers 14,10,84,6,55,1,5,3,24
Baltimore,12/16/2018,15.0,Ron Torbert,Tampa Bay Buccaneers 12 @ Baltimore Ravens 20,6,58,2,20,2,18,2,20
Dallas,12/23/2018,16.0,Shawn Hochuli,Tampa Bay Buccaneers 20 @ Dallas Cowboys 27,9,72,7,60,2,12,0,0
Atlanta,12/30/2018,17.0,Brad Allen,Atlanta Falcons 34 @ Tampa Bay Buccaneers 32,3,30,1,10,2,20,0,0
Totals,,,,,117,975,58,490,43,346,16,139
