Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/14/2015,1.0,Terry McAulay,Philadelphia Eagles 24 @ Atlanta Falcons 26,10,88,7,60,2,23,1,5
Dallas,09/20/2015,2.0,Tony Corrente,Dallas Cowboys 20 @ Philadelphia Eagles 10,8,60,3,25,5,35,0,0
N.Y. Jets,09/27/2015,3.0,Gene Steratore,Philadelphia Eagles 24 @ New York Jets 17,5,21,3,12,2,9,0,0
Washington,10/04/2015,4.0,Jerome Boger,Philadelphia Eagles 20 @ Washington Redskins 23,8,72,3,25,4,42,1,5
New Orleans,10/11/2015,5.0,Ron Torbert,New Orleans Saints 17 @ Philadelphia Eagles 39,4,35,3,20,1,15,0,0
N.Y. Giants,10/19/2015,6.0,Carl Cheffers,New York Giants 7 @ Philadelphia Eagles 27,9,72,3,20,5,42,1,10
Carolina,10/25/2015,7.0,Craig Wrolstad,Philadelphia Eagles 16 @ Carolina Panthers 27,7,46,3,20,3,11,1,15
Dallas,11/08/2015,9.0,Ed Hochuli,Philadelphia Eagles 33 @ Dallas Cowboys 27,10,70,4,25,6,45,0,0
Miami,11/15/2015,10.0,Terry McAulay,Miami Dolphins 20 @ Philadelphia Eagles 19,7,54,4,35,2,9,1,10
Tampa Bay,11/22/2015,11.0,Brad Allen,Tampa Bay Buccaneers 45 @ Philadelphia Eagles 17,5,25,2,10,3,15,0,0
Detroit,11/26/2015,12.0,John Parry,Philadelphia Eagles 14 @ Detroit Lions 45,2,30,2,30,0,0,0,0
New England,12/06/2015,13.0,Ron Torbert,Philadelphia Eagles 35 @ New England Patriots 28,8,97,4,35,2,47,2,15
Buffalo,12/13/2015,14.0,Ed Hochuli,Buffalo Bills 20 @ Philadelphia Eagles 23,5,55,3,30,0,0,2,25
Arizona,12/20/2015,15.0,Tony Corrente,Arizona Cardinals 40 @ Philadelphia Eagles 17,5,38,3,20,1,12,1,6
Washington,12/26/2015,16.0,Walt Coleman,Washington Redskins 38 @ Philadelphia Eagles 24,8,45,7,40,1,5,0,0
N.Y. Giants,01/03/2016,17.0,Gene Steratore,Philadelphia Eagles 35 @ New York Giants 30,3,11,1,1,2,10,0,0
Totals,,,,,104,819,55,408,39,320,10,91
