Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/07/2014,1.0,Pete Morelli,Carolina Panthers 20 @ Tampa Bay Buccaneers 14,3,15,1,5,2,10,0,0
St. Louis,09/14/2014,2.0,Jeff Triplette,St. Louis Rams 19 @ Tampa Bay Buccaneers 17,4,30,1,10,2,10,1,10
Atlanta,09/18/2014,3.0,Craig Wrolstad,Tampa Bay Buccaneers 14 @ Atlanta Falcons 56,11,110,5,60,4,30,2,20
Pittsburgh,09/28/2014,4.0,Walt Anderson,Tampa Bay Buccaneers 27 @ Pittsburgh Steelers 24,9,50,5,30,3,15,1,5
New Orleans,10/05/2014,5.0,Carl Cheffers,Tampa Bay Buccaneers 31 @ New Orleans Saints 37,15,113,8,57,6,41,1,15
Baltimore,10/12/2014,6.0,Jerome Boger,Baltimore Ravens 48 @ Tampa Bay Buccaneers 17,5,43,3,20,1,15,1,8
Minnesota,10/26/2014,8.0,Craig Wrolstad,Minnesota Vikings 19 @ Tampa Bay Buccaneers 13,8,52,3,25,4,22,1,5
Cleveland,11/02/2014,9.0,Terry McAulay,Tampa Bay Buccaneers 17 @ Cleveland Browns 22,4,33,2,15,0,0,2,18
Atlanta,11/09/2014,10.0,Clete Blakeman,Atlanta Falcons 27 @ Tampa Bay Buccaneers 17,10,79,6,59,4,20,0,0
Washington,11/16/2014,11.0,Bill Vinovich,Tampa Bay Buccaneers 27 @ Washington Redskins 7,11,101,5,45,4,41,2,15
Chicago,11/23/2014,12.0,Walt Coleman,Tampa Bay Buccaneers 13 @ Chicago Bears 21,9,87,7,65,1,6,1,16
Cincinnati,11/30/2014,13.0,Bill Leavy,Cincinnati Bengals 14 @ Tampa Bay Buccaneers 13,13,94,10,75,2,9,1,10
Detroit,12/07/2014,14.0,Jeff Triplette,Tampa Bay Buccaneers 17 @ Detroit Lions 34,5,50,4,45,1,5,0,0
Carolina,12/14/2014,15.0,Ron Torbert,Tampa Bay Buccaneers 17 @ Carolina Panthers 19,4,29,3,14,1,15,0,0
Green Bay,12/21/2014,16.0,Terry McAulay,Green Bay Packers 20 @ Tampa Bay Buccaneers 3,3,30,2,20,0,0,1,10
New Orleans,12/28/2014,17.0,Brad Allen,New Orleans Saints 23 @ Tampa Bay Buccaneers 20,4,23,2,18,1,0,1,5
Totals,,,,,118,939,67,563,36,239,15,137
