Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/10/2017,1,Tony Corrente,Jacksonville Jaguars 29 @ Houston Texans 7,10,89,2,15,8,74,0,0
Tennessee,09/17/2017,2,Ed Hochuli,Tennessee Titans 37 @ Jacksonville Jaguars 16,10,99,5,55,3,25,2,19
Baltimore,09/24/2017,3,Pete Morelli,Baltimore Ravens 7 @ Jacksonville Jaguars 44,9,70,5,40,4,30,0,0
N.Y. Jets,10/01/2017,4,Gene Steratore,Jacksonville Jaguars 20 @ New York Jets 23,6,47,2,20,2,10,2,17
Pittsburgh,10/08/2017,5,John Parry,Jacksonville Jaguars 30 @ Pittsburgh Steelers 9,4,19,1,4,3,15,0,0
LA Rams,10/15/2017,6,Walt Coleman,Los Angeles Rams 27 @ Jacksonville Jaguars 17,5,40,3,30,1,5,1,5
Indianapolis,10/22/2017,7,Jeff Triplette,Jacksonville Jaguars 27 @ Indianapolis Colts 0,4,34,3,24,0,0,1,10
Cincinnati,11/05/2017,9,Brad Allen,Cincinnati Bengals 7 @ Jacksonville Jaguars 23,5,50,1,5,1,15,3,30
LA Chargers,11/12/2017,10,Ron Torbert,Los Angeles Chargers 17 @ Jacksonville Jaguars 20,9,106,4,39,3,52,2,15
Cleveland,11/19/2017,11,Pete Morelli,Jacksonville Jaguars 19 @ Cleveland Browns 7,6,40,4,30,0,0,2,10
Arizona,11/26/2017,12,Clete Blakeman,Jacksonville Jaguars 24 @ Arizona Cardinals 27,5,45,2,10,3,35,0,0
Indianapolis,12/03/2017,13,Bill Vinovich,Indianapolis Colts 10 @ Jacksonville Jaguars 30,6,55,4,25,2,30,0,0
Seattle,12/10/2017,14,Gene Steratore,Seattle Seahawks 24 @ Jacksonville Jaguars 30,7,48,3,16,2,10,2,22
Houston,12/17/2017,15,Carl Cheffers,Houston Texans 7 @ Jacksonville Jaguars 45,8,54,3,20,0,0,5,34
San Francisco,12/24/2017,16,Walt Anderson,Jacksonville Jaguars 33 @ San Francisco 49ers 44,12,99,7,45,4,49,1,5
Tennessee,12/31/2017,17,Tony Corrente,Jacksonville Jaguars 10 @ Tennessee Titans 15,6,41,0,0,1,5,5,36
Buffalo,01/07/2018,Wildcard Weekend,John Hussey,Buffalo Bills 3 @ Jacksonville Jaguars 10,5,34,1,5,3,27,1,2
Pittsburgh,01/14/2018,Divisional Playoffs,Brad Allen,Jacksonville Jaguars 45 @ Pittsburgh Steelers 42,3,40,0,0,2,30,1,10
New England,01/21/2018,Conference Championships,Clete Blakeman,Jacksonville Jaguars 20 @ New England Patriots 24,6,98,3,15,3,83,0,0
Totals,,,,,126,1108,53,398,45,495,28,215
