Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/09/2018,1.0,Clay Martin,San Francisco 49ers 16 @ Minnesota Vikings 24,3,21,2,16,1,5,0,0
Detroit,09/16/2018,2.0,Shawn Hochuli,Detroit Lions 27 @ San Francisco 49ers 30,9,86,2,15,4,36,3,35
Kansas City,09/23/2018,3.0,Tony Corrente,San Francisco 49ers 27 @ Kansas City Chiefs 38,14,147,4,40,9,97,1,10
LA Chargers,09/30/2018,4.0,Ron Torbert,San Francisco 49ers 27 @ Los Angeles Chargers 29,4,29,2,15,1,4,1,10
Arizona,10/07/2018,5.0,Shawn Smith,Arizona Cardinals 28 @ San Francisco 49ers 18,9,65,7,45,2,20,0,0
Green Bay,10/15/2018,6.0,John Parry,San Francisco 49ers 30 @ Green Bay Packers 33,2,10,1,5,1,5,0,0
LA Rams,10/21/2018,7.0,Walt Anderson,Los Angeles Rams 39 @ San Francisco 49ers 10,2,10,1,5,1,5,0,0
Arizona,10/28/2018,8.0,Brad Allen,San Francisco 49ers 15 @ Arizona Cardinals 18,5,59,3,20,2,39,0,0
Oakland,11/01/2018,9.0,Carl Cheffers,Oakland Raiders 3 @ San Francisco 49ers 34,3,23,2,15,0,0,1,8
N.Y. Giants,11/12/2018,10.0,Shawn Hochuli,New York Giants 27 @ San Francisco 49ers 23,10,97,5,36,4,46,1,15
Tampa Bay,11/25/2018,12.0,John Parry,San Francisco 49ers 9 @ Tampa Bay Buccaneers 27,8,68,4,25,1,23,3,20
Seattle,12/02/2018,13.0,Clete Blakeman,San Francisco 49ers 16 @ Seattle Seahawks 43,13,128,4,20,6,83,3,25
Denver,12/09/2018,14.0,Shawn Smith,Denver Broncos 14 @ San Francisco 49ers 20,11,87,3,15,5,47,3,25
Seattle,12/16/2018,15.0,Pete Morelli,Seattle Seahawks 23 @ San Francisco 49ers 26,8,66,5,38,2,20,1,8
Chicago,12/23/2018,16.0,Alex Kemp,Chicago Bears 14 @ San Francisco 49ers 9,6,45,4,25,2,20,0,0
LA Rams,12/30/2018,17.0,Jerome Boger,San Francisco 49ers 32 @ Los Angeles Rams 48,5,41,1,15,4,26,0,0
Totals,,,,,112,982,50,350,45,476,17,156
