Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/09/2018,1.0,Shawn Hochuli,Buffalo Bills 3 @ Baltimore Ravens 47,10,100,7,62,2,33,1,5
LA Chargers,09/16/2018,2.0,Clay Martin,Los Angeles Chargers 31 @ Buffalo Bills 20,6,31,3,16,2,5,1,10
Minnesota,09/23/2018,3.0,Alex Kemp,Buffalo Bills 27 @ Minnesota Vikings 6,12,84,8,50,3,24,1,10
Green Bay,09/30/2018,4.0,Bill Vinovich,Buffalo Bills 0 @ Green Bay Packers 22,3,20,2,15,1,5,0,0
Tennessee,10/07/2018,5.0,Tony Corrente,Tennessee Titans 12 @ Buffalo Bills 13,4,30,2,20,1,5,1,5
Houston,10/14/2018,6.0,Craig Wrolstad,Buffalo Bills 13 @ Houston Texans 20,12,104,6,35,3,51,3,18
Indianapolis,10/21/2018,7.0,Brad Allen,Buffalo Bills 5 @ Indianapolis Colts 37,7,59,2,19,3,24,2,16
New England,10/29/2018,8.0,Jerome Boger,New England Patriots 25 @ Buffalo Bills 6,6,51,3,30,1,5,2,16
Chicago,11/04/2018,9.0,Shawn Smith,Chicago Bears 41 @ Buffalo Bills 9,10,163,6,53,3,95,1,15
N.Y. Jets,11/11/2018,10.0,Ron Torbert,Buffalo Bills 41 @ New York Jets 10,4,30,3,25,1,5,0,0
Jacksonville,11/25/2018,12.0,Walt Coleman,Jacksonville Jaguars 21 @ Buffalo Bills 24,13,80,4,30,7,35,2,15
Miami,12/02/2018,13.0,Shawn Hochuli,Buffalo Bills 17 @ Miami Dolphins 21,13,120,7,47,4,56,2,17
N.Y. Jets,12/09/2018,14.0,Alex Kemp,New York Jets 27 @ Buffalo Bills 23,7,47,5,38,1,4,1,5
Detroit,12/16/2018,15.0,Jerome Boger,Detroit Lions 13 @ Buffalo Bills 14,3,20,1,5,1,5,1,10
New England,12/23/2018,16.0,Shawn Smith,Buffalo Bills 12 @ New England Patriots 24,3,29,1,10,1,9,1,10
Miami,12/30/2018,17.0,John Hussey,Miami Dolphins 17 @ Buffalo Bills 42,3,24,3,24,0,0,0,0
Totals,,,,,116,992,63,479,34,361,19,152
