Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/12/2021,1,Scott Novak,Philadelphia Eagles 32 @ Atlanta Falcons 6,14,89,8,50,6,39,0,0
San Francisco,09/19/2021,2,Brad Allen,San Francisco 49ers 17 @ Philadelphia Eagles 11,8,57,2,5,5,42,1,10
Dallas,09/27/2021,3,Brad Rogers,Philadelphia Eagles 21 @ Dallas Cowboys 41,13,86,6,45,6,31,1,10
Kansas City,10/03/2021,4,Land Clark,Kansas City Chiefs 42 @ Philadelphia Eagles 30,9,49,5,30,4,19,0,0
Carolina,10/10/2021,5,Shawn Hochuli,Philadelphia Eagles 21 @ Carolina Panthers 18,6,60,4,30,2,30,0,0
Tampa Bay,10/14/2021,6,Clay Martin,Tampa Bay Buccaneers 28 @ Philadelphia Eagles 22,4,41,1,15,2,16,1,10
Las Vegas,10/24/2021,7,Clete Blakeman,Philadelphia Eagles 22 @ Las Vegas Raiders 33,4,37,4,37,0,0,0,0
Detroit,10/31/2021,8,Tony Corrente,Philadelphia Eagles 44 @ Detroit Lions 6,2,15,0,0,1,5,1,10
LA Chargers,11/07/2021,9,Jerome Boger,Los Angeles Chargers 27 @ Philadelphia Eagles 24,3,25,0,0,3,25,0,0
Denver,11/14/2021,10,Shawn Hochuli,Philadelphia Eagles 30 @ Denver Broncos 13,7,89,0,0,5,69,2,20
New Orleans,11/21/2021,11,Scott Novak,New Orleans Saints 29 @ Philadelphia Eagles 40,6,49,3,20,1,15,2,14
N.Y. Giants,11/28/2021,12,Ron Torbert,Philadelphia Eagles 7 @ New York Giants 13,4,26,3,22,1,4,0,0
N.Y. Jets,12/05/2021,13,Clay Martin,Philadelphia Eagles 33 @ New York Jets 18,3,20,1,10,2,10,0,0
Washington,12/21/2021,15,Tony Corrente,Washington Football Team 17 @ Philadelphia Eagles 27,4,48,3,25,1,23,0,0
N.Y. Giants,12/26/2021,16,Land Clark,New York Giants 10 @ Philadelphia Eagles 34,11,79,4,35,6,39,1,5
Washington,01/02/2022,17,Clete Blakeman,Philadelphia Eagles 20 @ Washington Football Team 16,6,42,3,20,3,22,0,0
Dallas,01/08/2022,18,Ron Torbert,Dallas Cowboys 51 @ Philadelphia Eagles 26,3,30,2,20,0,0,1,10
Tampa Bay,01/16/2022,Wildcard Weekend,Craig Wrolstad,Philadelphia Eagles 15 @ Tampa Bay Buccaneers 31,4,45,3,30,1,15,0,0
Totals,,,,,111,887,52,394,49,404,10,89
