Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/08/2024,1,Brad Allen,Denver Broncos 20 @ Seattle Seahawks 26,8,60,2,10,5,45,1,5
Pittsburgh,09/15/2024,2,Clete Blakeman,Pittsburgh Steelers 13 @ Denver Broncos 6,9,124,2,15,5,89,2,20
Tampa Bay,09/22/2024,3,Alan Eck,Denver Broncos 26 @ Tampa Bay Buccaneers 7,5,51,3,25,2,26,0,0
N.Y. Jets,09/29/2024,4,Ron Torbert,Denver Broncos 10 @ New York Jets 9,5,74,3,25,2,49,0,0
Las Vegas,10/06/2024,5,Craig Wrolstad,Las Vegas Raiders 18 @ Denver Broncos 34,9,44,5,35,3,9,1,0
LA Chargers,10/13/2024,6,Tra Blake,Los Angeles Chargers 23 @ Denver Broncos 16,7,37,4,25,2,12,1,0
New Orleans,10/17/2024,7,Land Clark,Denver Broncos 33 @ New Orleans Saints 10,7,47,4,27,3,20,0,0
Carolina,10/27/2024,8,Alex Kemp,Carolina Panthers 14 @ Denver Broncos 28,4,43,0,0,2,30,2,13
Baltimore,11/03/2024,9,Adrian Hill,Denver Broncos 10 @ Baltimore Ravens 41,9,71,3,25,5,36,1,10
Kansas City,11/10/2024,10,Brad Allen,Denver Broncos 14 @ Kansas City Chiefs 16,6,35,3,20,2,10,1,5
Atlanta,11/17/2024,11,Alan Eck,Atlanta Falcons 6 @ Denver Broncos 38,4,45,3,30,1,15,0,0
Las Vegas,11/24/2024,12,Ron Torbert,Denver Broncos 29 @ Las Vegas Raiders 19,6,58,3,25,3,33,0,0
Cleveland,12/02/2024,13,John Hussey,Cleveland Browns 32 @ Denver Broncos 41,4,57,3,21,1,36,0,0
Indianapolis,12/15/2024,15,Carl Cheffers,Indianapolis Colts 13 @ Denver Broncos 31,6,58,2,10,4,48,0,0
LA Chargers,12/19/2024,16,Clay Martin,Denver Broncos 27 @ Los Angeles Chargers 34,7,61,3,20,3,26,1,15
Cincinnati,12/28/2024,17,Adrian Hill,Denver Broncos 24 @ Cincinnati Bengals 30,7,35,1,5,6,30,0,0
Kansas City,01/05/2025,18,Shawn Hochuli,Kansas City Chiefs 0 @ Denver Broncos 38,5,41,3,25,1,11,1,5
Buffalo,01/12/2025,Wildcard Weekend,Bill Vinovich,Denver Broncos 7 @ Buffalo Bills 31,3,27,1,5,1,15,1,7
Totals,,,,,111,968,48,348,51,540,12,80
