Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/11/2016,1.0,Clete Blakeman,Cincinnati Bengals 23 @ New York Jets 22,7,95,3,35,2,40,2,20
Buffalo,09/15/2016,2.0,Ed Hochuli,New York Jets 37 @ Buffalo Bills 31,7,50,3,20,3,25,1,5
Kansas City,09/25/2016,3.0,Bill Vinovich,New York Jets 3 @ Kansas City Chiefs 24,3,15,1,5,2,10,0,0
Seattle,10/02/2016,4.0,Carl Cheffers,Seattle Seahawks 27 @ New York Jets 17,7,60,5,50,2,10,0,0
Pittsburgh,10/09/2016,5.0,John Parry,New York Jets 13 @ Pittsburgh Steelers 31,4,18,0,0,4,18,0,0
Arizona,10/17/2016,6.0,Jerome Boger,New York Jets 3 @ Arizona Cardinals 28,10,83,5,35,5,48,0,0
Baltimore,10/23/2016,7.0,Walt Anderson,Baltimore Ravens 16 @ New York Jets 24,4,25,4,25,0,0,0,0
Cleveland,10/30/2016,8.0,Pete Morelli,New York Jets 31 @ Cleveland Browns 28,5,37,3,20,2,17,0,0
Miami,11/06/2016,9.0,Walt Coleman,New York Jets 23 @ Miami Dolphins 27,10,77,3,15,6,57,1,5
LA Rams,11/13/2016,10.0,Ed Hochuli,Los Angeles Rams 9 @ New York Jets 6,4,31,2,16,0,0,2,15
New England,11/27/2016,12.0,Brad Allen,New England Patriots 22 @ New York Jets 17,6,66,2,17,3,41,1,8
Indianapolis,12/05/2016,13.0,Ron Torbert,Indianapolis Colts 41 @ New York Jets 10,6,90,2,20,4,70,0,0
San Francisco,12/11/2016,14.0,Craig Wrolstad,New York Jets 23 @ San Francisco 49ers 17,9,56,5,30,2,10,2,16
Miami,12/17/2016,15.0,Pete Morelli,Miami Dolphins 34 @ New York Jets 13,3,42,2,20,1,22,0,0
New England,12/24/2016,16.0,Gene Steratore,New York Jets 3 @ New England Patriots 41,6,77,2,20,4,57,0,0
Buffalo,01/01/2017,17.0,Jeff Triplette,Buffalo Bills 10 @ New York Jets 30,2,15,2,15,0,0,0,0
Totals,,,,,93,837,44,343,40,425,9,69
