Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/14/2020,1,Craig Wrolstad,Pittsburgh Steelers 26 @ New York Giants 16,3,21,1,4,2,17,0,0
Denver,09/20/2020,2,Adrian Hill,Denver Broncos 21 @ Pittsburgh Steelers 26,10,89,2,20,6,54,2,15
Houston,09/27/2020,3,Shawn Smith,Houston Texans 21 @ Pittsburgh Steelers 28,2,14,2,14,0,0,0,0
Philadelphia,10/11/2020,5,Ron Torbert,Philadelphia Eagles 29 @ Pittsburgh Steelers 38,8,86,5,40,2,41,1,5
Cleveland,10/18/2020,6,John Hussey,Cleveland Browns 7 @ Pittsburgh Steelers 38,6,45,3,30,2,10,1,5
Tennessee,10/25/2020,7,Shawn Hochuli,Pittsburgh Steelers 27 @ Tennessee Titans 24,8,69,4,40,2,5,2,24
Baltimore,11/01/2020,8,Brad Allen,Pittsburgh Steelers 28 @ Baltimore Ravens 24,3,30,1,5,1,15,1,10
Dallas,11/08/2020,9,Tony Corrente,Pittsburgh Steelers 24 @ Dallas Cowboys 19,3,16,1,10,1,1,1,5
Cincinnati,11/15/2020,10,Adrian Hill,Cincinnati Bengals 10 @ Pittsburgh Steelers 36,6,45,3,25,1,5,2,15
Jacksonville,11/22/2020,11,Scott Novak,Pittsburgh Steelers 27 @ Jacksonville Jaguars 3,6,42,2,10,3,27,1,5
Baltimore,12/02/2020,12,Ron Torbert,Baltimore Ravens 14 @ Pittsburgh Steelers 19,5,40,0,0,4,30,1,10
Washington,12/07/2020,13,John Hussey,Washington Football Team 23 @ Pittsburgh Steelers 17,6,45,3,20,1,0,2,25
Buffalo,12/13/2020,14,Shawn Smith,Pittsburgh Steelers 15 @ Buffalo Bills 26,3,55,0,0,3,55,0,0
Cincinnati,12/21/2020,15,Clay Martin,Pittsburgh Steelers 17 @ Cincinnati Bengals 27,4,30,3,25,1,5,0,0
Indianapolis,12/27/2020,16,Alex Kemp,Indianapolis Colts 24 @ Pittsburgh Steelers 28,6,49,1,5,1,9,4,35
Cleveland,01/03/2021,17,Jerome Boger,Pittsburgh Steelers 22 @ Cleveland Browns 24,2,15,2,15,0,0,0,0
Cleveland,01/10/2021,Wildcard Weekend,Shawn Smith,Cleveland Browns 48 @ Pittsburgh Steelers 37,4,25,3,20,0,0,1,5
Totals,,,,,85,716,36,283,30,274,19,159
