Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/08/2019,1.0,Carl Cheffers,Kansas City Chiefs 40 @ Jacksonville Jaguars 26,10,71,5,50,5,21,0,0
Houston,09/15/2019,2.0,Scott Novak,Jacksonville Jaguars 12 @ Houston Texans 13,9,70,7,55,1,5,1,10
Tennessee,09/19/2019,3.0,Shawn Hochuli,Tennessee Titans 7 @ Jacksonville Jaguars 20,4,30,2,20,1,0,1,10
Denver,09/29/2019,4.0,Ron Torbert,Jacksonville Jaguars 26 @ Denver Broncos 24,12,104,8,62,2,30,2,12
Carolina,10/06/2019,5.0,Alex Kemp,Jacksonville Jaguars 27 @ Carolina Panthers 34,9,84,3,19,3,35,3,30
New Orleans,10/13/2019,6.0,Jerome Boger,New Orleans Saints 13 @ Jacksonville Jaguars 6,2,15,2,15,0,0,0,0
Cincinnati,10/20/2019,7.0,Craig Wrolstad,Jacksonville Jaguars 27 @ Cincinnati Bengals 17,11,130,2,15,7,85,2,30
N.Y. Jets,10/27/2019,8.0,Brad Allen,New York Jets 15 @ Jacksonville Jaguars 29,9,70,5,40,3,25,1,5
Houston,11/03/2019,9.0,Clete Blakeman,Houston Texans 26 @ Jacksonville Jaguars 3,4,34,2,14,2,20,0,0
Indianapolis,11/17/2019,11.0,Shawn Hochuli,Jacksonville Jaguars 13 @ Indianapolis Colts 33,8,81,4,35,2,26,2,20
Tennessee,11/24/2019,12.0,Shawn Smith,Jacksonville Jaguars 20 @ Tennessee Titans 42,11,104,6,55,2,29,3,20
Tampa Bay,12/01/2019,13.0,Walt Anderson,Tampa Bay Buccaneers 28 @ Jacksonville Jaguars 11,16,125,8,54,3,31,5,40
LA Chargers,12/08/2019,14.0,Bill Vinovich,Los Angeles Chargers 45 @ Jacksonville Jaguars 10,10,101,3,30,5,46,2,25
Oakland,12/15/2019,15.0,Brad Rogers,Jacksonville Jaguars 20 @ Oakland Raiders 16,8,87,2,19,5,63,1,5
Atlanta,12/22/2019,16.0,Adrian Hill,Jacksonville Jaguars 12 @ Atlanta Falcons 24,6,36,2,11,3,15,1,10
Indianapolis,12/29/2019,17.0,Brad Allen,Indianapolis Colts 20 @ Jacksonville Jaguars 38,3,27,1,10,2,17,0,0
Totals,,,,,132,1169,62,504,46,448,24,217
