Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/11/2011,1,Ron Winter,New York Giants 14 @ Washington Redskins 28,8,63,3,20,1,15,4,28
St. Louis,09/19/2011,2,Terry McAulay,St. Louis Rams 16 @ New York Giants 28,5,55,2,15,0,0,3,40
Philadelphia,09/25/2011,3,Jeff Triplette,New York Giants 29 @ Philadelphia Eagles 16,4,21,0,0,4,21,0,0
Arizona,10/02/2011,4,Jerome Boger,New York Giants 31 @ Arizona Cardinals 27,7,55,4,30,3,25,0,0
Seattle,10/09/2011,5,Ed Hochuli,Seattle Seahawks 36 @ New York Giants 25,7,52,5,35,1,12,1,5
Buffalo,10/16/2011,6,Clete Blakeman,Buffalo Bills 24 @ New York Giants 27,7,79,3,25,3,47,1,7
Miami,10/30/2011,8,Ron Winter,Miami Dolphins 17 @ New York Giants 20,7,46,4,30,3,16,0,0
New England,11/06/2011,9,Pete Morelli,New York Giants 24 @ New England Patriots 20,6,50,4,40,1,5,1,5
San Francisco,11/13/2011,10,Tony Corrente,New York Giants 20 @ San Francisco 49ers 27,6,45,1,5,2,10,3,30
Philadelphia,11/20/2011,11,Mike Carey,Philadelphia Eagles 17 @ New York Giants 10,5,39,3,25,1,5,1,9
New Orleans,11/28/2011,12,Gene Steratore,New York Giants 24 @ New Orleans Saints 49,4,32,3,20,1,12,0,0
Green Bay,12/04/2011,13,Jeff Triplette,Green Bay Packers 38 @ New York Giants 35,6,55,3,15,3,40,0,0
Dallas,12/11/2011,14,Scott Green,New York Giants 37 @ Dallas Cowboys 34,6,55,3,37,3,18,0,0
Washington,12/18/2011,15,Al Riveron,Washington Redskins 23 @ New York Giants 10,8,75,4,25,3,45,1,5
N.Y. Jets,12/24/2011,16,Pete Morelli,New York Giants 29 @ New York Jets 14,5,45,2,12,3,33,0,0
Dallas,01/01/2012,17,Walt Anderson,Dallas Cowboys 14 @ New York Giants 31,3,28,0,0,1,5,2,23
Atlanta,01/08/2012,Wildcard Weekend,Carl Cheffers,Atlanta Falcons 2 @ New York Giants 24,7,73,4,38,1,15,2,20
Green Bay,01/15/2012,Divisional Playoffs,Bill Leavy,New York Giants 37 @ Green Bay Packers 20,3,30,1,10,2,20,0,0
San Francisco,01/22/2012,Conference Championships,Ed Hochuli,New York Giants 20 @ San Francisco 49ers 17,9,60,2,15,4,30,3,15
New England,02/05/2012,Super Bowl,John Parry,New York Giants 21 @ New England Patriots 17,4,24,3,19,1,5,0,0
Totals,,,,,117,982,54,416,41,379,22,187
