Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/08/2024,1.0,Craig Wrolstad,Jacksonville Jaguars 17 @ Miami Dolphins 20,8,71,3,21,3,40,2,10
Cleveland,09/15/2024,2.0,Adrian Hill,Cleveland Browns 18 @ Jacksonville Jaguars 13,6,52,2,10,3,33,1,9
Buffalo,09/23/2024,3.0,Shawn Smith,Jacksonville Jaguars 10 @ Buffalo Bills 47,7,45,4,20,3,25,0,0
Houston,09/29/2024,4.0,Tra Blake,Jacksonville Jaguars 20 @ Houston Texans 24,6,45,2,20,2,10,2,15
Indianapolis,10/06/2024,5.0,Carl Cheffers,Indianapolis Colts 34 @ Jacksonville Jaguars 37,3,25,2,20,1,5,0,0
Chicago,10/13/2024,6.0,Brad Allen,Jacksonville Jaguars 16 @ Chicago Bears 35,8,43,3,19,4,19,1,5
New England,10/20/2024,7.0,Brad Rogers,New England Patriots 16 @ Jacksonville Jaguars 32,4,24,0,0,4,24,0,0
Green Bay,10/27/2024,8.0,Land Clark,Green Bay Packers 30 @ Jacksonville Jaguars 27,8,59,4,18,2,26,2,15
Philadelphia,11/03/2024,9.0,Alan Eck,Jacksonville Jaguars 23 @ Philadelphia Eagles 28,4,17,0,0,2,6,2,11
Minnesota,11/10/2024,10.0,Adrian Hill,Minnesota Vikings 12 @ Jacksonville Jaguars 7,3,25,0,0,3,25,0,0
Detroit,11/17/2024,11.0,Scott Novak,Jacksonville Jaguars 6 @ Detroit Lions 52,6,40,2,10,3,25,1,5
Houston,12/01/2024,13.0,Land Clark,Houston Texans 23 @ Jacksonville Jaguars 20,4,30,2,15,1,5,1,10
Tennessee,12/08/2024,14.0,Tra Blake,Jacksonville Jaguars 10 @ Tennessee Titans 6,5,39,2,15,1,10,2,14
N.Y. Jets,12/15/2024,15.0,Brad Rogers,New York Jets 32 @ Jacksonville Jaguars 25,8,106,3,30,4,61,1,15
Las Vegas,12/22/2024,16.0,Shawn Hochuli,Jacksonville Jaguars 14 @ Las Vegas Raiders 19,8,60,5,45,3,15,0,0
Tennessee,12/29/2024,17.0,Shawn Smith,Tennessee Titans 13 @ Jacksonville Jaguars 20,7,50,4,34,3,16,0,0
Indianapolis,01/05/2025,18.0,Alex Kemp,Jacksonville Jaguars 23 @ Indianapolis Colts 26,4,57,3,20,1,37,0,0
Totals,,,,,99,788,41,297,43,382,15,109
