Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/13/2020,1,Ron Torbert,Cleveland Browns 6 @ Baltimore Ravens 38,8,80,6,50,0,0,2,30
Cincinnati,09/17/2020,2,Shawn Smith,Cincinnati Bengals 30 @ Cleveland Browns 35,8,76,3,34,5,42,0,0
Washington,09/27/2020,3,Shawn Hochuli,Washington Football Team 20 @ Cleveland Browns 34,6,50,4,33,2,17,0,0
Dallas,10/04/2020,4,Clay Martin,Cleveland Browns 49 @ Dallas Cowboys 38,5,40,3,30,1,5,1,5
Indianapolis,10/11/2020,5,Scott Novak,Indianapolis Colts 23 @ Cleveland Browns 32,2,10,0,0,2,10,0,0
Pittsburgh,10/18/2020,6,John Hussey,Cleveland Browns 7 @ Pittsburgh Steelers 38,7,55,4,30,2,20,1,5
Cincinnati,10/25/2020,7,Tony Corrente,Cleveland Browns 37 @ Cincinnati Bengals 34,5,40,0,0,4,35,1,5
Las Vegas,11/01/2020,8,Bill Vinovich,Las Vegas Raiders 16 @ Cleveland Browns 6,7,59,3,20,3,34,1,5
Houston,11/15/2020,10,Ron Torbert,Houston Texans 7 @ Cleveland Browns 10,6,63,4,43,2,20,0,0
Philadelphia,11/22/2020,11,Adrian Hill,Philadelphia Eagles 17 @ Cleveland Browns 22,3,53,1,5,2,48,0,0
Jacksonville,11/29/2020,12,Jerome Boger,Cleveland Browns 27 @ Jacksonville Jaguars 25,6,47,3,22,2,24,1,1
Tennessee,12/06/2020,13,Clete Blakeman,Cleveland Browns 41 @ Tennessee Titans 35,13,92,5,40,5,27,3,25
Baltimore,12/14/2020,14,Bill Vinovich,Baltimore Ravens 47 @ Cleveland Browns 42,8,75,4,31,3,39,1,5
N.Y. Giants,12/20/2020,15,Shawn Hochuli,Cleveland Browns 20 @ New York Giants 6,6,60,3,35,0,0,3,25
N.Y. Jets,12/27/2020,16,Land Clark,Cleveland Browns 16 @ New York Jets 23,6,51,3,26,0,0,3,25
Pittsburgh,01/03/2021,17,Jerome Boger,Pittsburgh Steelers 22 @ Cleveland Browns 24,4,19,3,14,1,5,0,0
Pittsburgh,01/10/2021,Wildcard Weekend,Shawn Smith,Cleveland Browns 48 @ Pittsburgh Steelers 37,3,20,2,15,0,0,1,5
Kansas City,01/17/2021,Divisional Playoffs,Clay Martin,Cleveland Browns 17 @ Kansas City Chiefs 22,3,25,2,20,1,5,0,0
Totals,,,,,106,915,53,448,35,331,18,136
