Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/07/2023,1,John Hussey,Detroit Lions 21 @ Kansas City Chiefs 20,4,63,3,22,1,41,0,0
Seattle,09/17/2023,2,Alex Kemp,Seattle Seahawks 37 @ Detroit Lions 31,4,24,1,10,3,14,0,0
Atlanta,09/24/2023,3,Land Clark,Atlanta Falcons 6 @ Detroit Lions 20,10,119,4,45,4,49,2,25
Green Bay,09/28/2023,4,Alan Eck,Detroit Lions 34 @ Green Bay Packers 20,8,70,3,25,4,35,1,10
Carolina,10/08/2023,5,Adrian Hill,Carolina Panthers 24 @ Detroit Lions 42,5,35,0,0,4,30,1,5
Tampa Bay,10/15/2023,6,Clay Martin,Detroit Lions 20 @ Tampa Bay Buccaneers 6,5,35,3,20,1,5,1,10
Baltimore,10/22/2023,7,Brad Rogers,Detroit Lions 6 @ Baltimore Ravens 38,5,57,3,32,1,10,1,15
Las Vegas,10/30/2023,8,Clete Blakeman,Las Vegas Raiders 14 @ Detroit Lions 26,5,55,3,25,2,30,0,0
LA Chargers,11/12/2023,10,Shawn Smith,Detroit Lions 41 @ Los Angeles Chargers 38,4,44,1,15,3,29,0,0
Chicago,11/19/2023,11,Scott Novak,Chicago Bears 26 @ Detroit Lions 31,5,25,1,10,4,15,0,0
Green Bay,11/23/2023,12,Carl Cheffers,Green Bay Packers 29 @ Detroit Lions 22,7,51,5,41,1,5,1,5
New Orleans,12/03/2023,13,Clay Martin,Detroit Lions 33 @ New Orleans Saints 28,6,45,4,20,1,15,1,10
Chicago,12/10/2023,14,Tra Blake,Detroit Lions 13 @ Chicago Bears 28,8,59,5,35,3,24,0,0
Denver,12/16/2023,15,John Hussey,Denver Broncos 17 @ Detroit Lions 42,2,54,1,10,1,44,0,0
Minnesota,12/24/2023,16,Land Clark,Detroit Lions 30 @ Minnesota Vikings 24,9,52,5,25,3,22,1,5
Dallas,12/30/2023,17,Brad Allen,Detroit Lions 19 @ Dallas Cowboys 20,6,35,4,25,2,10,0,0
Minnesota,01/07/2024,18,Brad Rogers,Minnesota Vikings 20 @ Detroit Lions 30,4,20,1,5,3,15,0,0
LA Rams,01/14/2024,Wildcard Weekend,Craig Wrolstad,Los Angeles Rams 23 @ Detroit Lions 24,5,34,2,14,3,20,0,0
Tampa Bay,01/21/2024,Divisional Playoffs,Bill Vinovich,Tampa Bay Buccaneers 23 @ Detroit Lions 31,3,17,1,7,2,10,0,0
San Francisco,01/28/2024,Conference Championships,Clete Blakeman,Detroit Lions 31 @ San Francisco 49ers 34,2,15,0,0,1,15,1,0
Totals,,,,,107,909,50,386,47,438,10,85
