Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/09/2010,1.0,Terry McAulay,Minnesota Vikings 9 @ New Orleans Saints 14,6,60,3,30,2,20,1,10
Miami,09/19/2010,2.0,Mike Carey,Miami Dolphins 14 @ Minnesota Vikings 10,7,44,3,14,3,25,1,5
Detroit,09/26/2010,3.0,Ed Hochuli,Detroit Lions 10 @ Minnesota Vikings 24,12,100,6,50,4,30,2,20
N.Y. Jets,10/11/2010,5.0,Pete Morelli,Minnesota Vikings 20 @ New York Jets 29,8,51,8,51,0,0,0,0
Dallas,10/17/2010,6.0,Gene Steratore,Dallas Cowboys 21 @ Minnesota Vikings 24,5,45,4,35,0,0,1,10
Green Bay,10/24/2010,7.0,Scott Green,Minnesota Vikings 24 @ Green Bay Packers 28,6,40,4,35,2,5,0,0
New England,10/31/2010,8.0,Walt Anderson,Minnesota Vikings 18 @ New England Patriots 28,5,35,5,35,0,0,0,0
Arizona,11/07/2010,9.0,Bill Leavy,Arizona Cardinals 24 @ Minnesota Vikings 27,11,65,5,30,2,10,4,25
Chicago,11/14/2010,10.0,Tony Corrente,Minnesota Vikings 13 @ Chicago Bears 27,2,19,2,19,0,0,0,0
Green Bay,11/21/2010,11.0,Clete Blakeman,Green Bay Packers 31 @ Minnesota Vikings 3,6,50,5,40,0,0,1,10
Washington,11/28/2010,12.0,Ed Hochuli,Minnesota Vikings 17 @ Washington Redskins 13,3,15,2,10,0,0,1,5
Buffalo,12/05/2010,13.0,Jerome Boger,Buffalo Bills 14 @ Minnesota Vikings 38,4,20,2,10,1,5,1,5
N.Y. Giants,12/12/2010,14.0,Jeff Triplette,New York Giants 21 @ Minnesota Vikings 3,10,71,6,39,2,17,2,15
Chicago,12/20/2010,15.0,Carl Cheffers,Chicago Bears 40 @ Minnesota Vikings 14,6,55,4,25,2,30,0,0
Philadelphia,12/28/2010,16.0,Mike Carey,Minnesota Vikings 24 @ Philadelphia Eagles 14,5,74,2,30,2,29,1,15
Detroit,01/02/2011,17.0,Walt Anderson,Minnesota Vikings 13 @ Detroit Lions 20,3,25,1,5,2,20,0,0
Totals,,,,,99,769,62,458,22,191,15,120
