Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/11/2011,1.0,Ron Winter,New York Giants 14 @ Washington Redskins 28,3,25,2,15,0,0,1,10
Arizona,09/18/2011,2.0,Pete Morelli,Arizona Cardinals 21 @ Washington Redskins 22,3,15,1,5,0,0,2,10
Dallas,09/26/2011,3.0,Ed Hochuli,Washington Redskins 16 @ Dallas Cowboys 18,4,35,1,5,3,30,0,0
St. Louis,10/02/2011,4.0,Walt Coleman,Washington Redskins 17 @ St. Louis Rams 10,10,96,5,41,2,15,3,40
Philadelphia,10/16/2011,6.0,Bill Leavy,Philadelphia Eagles 20 @ Washington Redskins 13,9,75,5,45,2,20,2,10
Carolina,10/23/2011,7.0,Jerome Boger,Washington Redskins 20 @ Carolina Panthers 33,3,26,3,26,0,0,0,0
Buffalo,10/30/2011,8.0,Terry McAulay,Washington Redskins 0 @ Buffalo Bills 23,3,54,2,20,1,34,0,0
San Francisco,11/06/2011,9.0,Gene Steratore,San Francisco 49ers 19 @ Washington Redskins 11,3,35,3,35,0,0,0,0
Miami,11/13/2011,10.0,Carl Cheffers,Washington Redskins 9 @ Miami Dolphins 20,6,51,2,19,4,32,0,0
Dallas,11/20/2011,11.0,Ed Hochuli,Dallas Cowboys 27 @ Washington Redskins 24,6,59,4,35,1,14,1,10
Seattle,11/27/2011,12.0,Clete Blakeman,Washington Redskins 23 @ Seattle Seahawks 17,10,115,8,67,1,44,1,4
N.Y. Jets,12/04/2011,13.0,John Parry,New York Jets 34 @ Washington Redskins 19,6,50,2,15,2,20,2,15
New England,12/11/2011,14.0,Jeff Triplette,New England Patriots 34 @ Washington Redskins 27,8,73,5,43,2,20,1,10
N.Y. Giants,12/18/2011,15.0,Al Riveron,Washington Redskins 23 @ New York Giants 10,2,48,1,5,1,43,0,0
Minnesota,12/24/2011,16.0,Tony Corrente,Minnesota Vikings 33 @ Washington Redskins 26,8,64,5,35,1,14,2,15
Philadelphia,01/01/2012,17.0,Carl Cheffers,Washington Redskins 10 @ Philadelphia Eagles 34,6,71,3,40,1,15,2,16
Totals,,,,,90,892,52,451,21,301,17,140
