Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/13/2009,1.0,Mike Carey,Detroit Lions 27 @ New Orleans Saints 45,8,80,4,40,4,40,0,0
Minnesota,09/20/2009,2.0,Carl Cheffers,Minnesota Vikings 27 @ Detroit Lions 13,6,45,4,35,1,5,1,5
Washington,09/27/2009,3.0,Scott Green,Washington Redskins 14 @ Detroit Lions 19,8,58,3,22,3,25,2,11
Chicago,10/04/2009,4.0,Walt Coleman,Detroit Lions 24 @ Chicago Bears 48,7,51,4,30,0,0,3,21
Pittsburgh,10/11/2009,5.0,Ed Hochuli,Pittsburgh Steelers 28 @ Detroit Lions 20,6,66,5,51,1,15,0,0
Green Bay,10/18/2009,6.0,Jerome Boger,Detroit Lions 0 @ Green Bay Packers 26,6,40,2,10,4,30,0,0
St. Louis,11/01/2009,8.0,Ron Winter,St. Louis Rams 17 @ Detroit Lions 10,8,67,4,30,4,37,0,0
Seattle,11/08/2009,9.0,John Parry,Detroit Lions 20 @ Seattle Seahawks 32,9,77,5,30,4,47,0,0
Minnesota,11/15/2009,10.0,Walt Anderson,Detroit Lions 10 @ Minnesota Vikings 27,4,40,2,20,1,15,1,5
Cleveland,11/22/2009,11.0,Terry McAulay,Cleveland Browns 37 @ Detroit Lions 38,8,41,4,18,2,11,2,12
Green Bay,11/26/2009,12.0,Bill Leavy,Green Bay Packers 34 @ Detroit Lions 12,3,28,0,0,2,23,1,5
Cincinnati,12/06/2009,13.0,Tony Corrente,Detroit Lions 13 @ Cincinnati Bengals 23,7,45,0,0,3,25,4,20
Baltimore,12/13/2009,14.0,Don Carey,Detroit Lions 3 @ Baltimore Ravens 48,4,40,1,10,2,20,1,10
Arizona,12/20/2009,15.0,Jeff Triplette,Arizona Cardinals 31 @ Detroit Lions 24,7,45,5,25,2,20,0,0
San Francisco,12/27/2009,16.0,Walt Anderson,Detroit Lions 6 @ San Francisco 49ers 20,1,10,1,10,0,0,0,0
Chicago,01/03/2010,17.0,Jerome Boger,Chicago Bears 37 @ Detroit Lions 23,6,35,4,30,2,5,0,0
Totals,,,,,98,768,48,361,35,318,15,89
