Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/09/2013,1.0,Scott Green,Houston Texans 31 @ San Diego Chargers 28,7,73,6,52,1,21,0,0
Tennessee,09/15/2013,2.0,Jeff Triplette,Tennessee Titans 24 @ Houston Texans 30,5,40,2,15,2,15,1,10
Baltimore,09/22/2013,3.0,John Parry,Houston Texans 9 @ Baltimore Ravens 30,14,113,4,25,10,88,0,0
Seattle,09/29/2013,4.0,Tony Corrente,Seattle Seahawks 23 @ Houston Texans 20,6,86,0,0,4,68,2,18
San Francisco,10/06/2013,5.0,Mike Carey,Houston Texans 3 @ San Francisco 49ers 34,7,52,5,38,1,5,1,9
St. Louis,10/13/2013,6.0,Bill Leavy,St. Louis Rams 38 @ Houston Texans 13,7,95,3,30,4,65,0,0
Kansas City,10/20/2013,7.0,Ed Hochuli,Houston Texans 16 @ Kansas City Chiefs 17,4,40,2,15,2,25,0,0
Indianapolis,11/03/2013,9.0,Bill Vinovich,Indianapolis Colts 27 @ Houston Texans 24,5,86,1,5,3,71,1,10
Arizona,11/10/2013,10.0,Gene Steratore,Houston Texans 24 @ Arizona Cardinals 27,7,53,3,28,3,15,1,10
Oakland,11/17/2013,11.0,Ron Winter,Oakland Raiders 28 @ Houston Texans 23,9,50,5,25,1,5,3,20
Jacksonville,11/24/2013,12.0,Mike Carey,Jacksonville Jaguars 13 @ Houston Texans 6,2,22,0,0,1,15,1,7
New England,12/01/2013,13.0,Pete Morelli,New England Patriots 34 @ Houston Texans 31,2,25,1,10,1,15,0,0
Jacksonville,12/05/2013,14.0,Tony Corrente,Houston Texans 20 @ Jacksonville Jaguars 27,14,177,4,40,8,115,2,22
Indianapolis,12/15/2013,15.0,Jerome Boger,Houston Texans 3 @ Indianapolis Colts 25,14,114,5,40,6,50,3,24
Denver,12/22/2013,16.0,Ed Hochuli,Denver Broncos 37 @ Houston Texans 13,4,57,1,10,1,27,2,20
Tennessee,12/29/2013,17.0,Terry McAulay,Houston Texans 10 @ Tennessee Titans 16,5,55,1,5,4,50,0,0
Totals,,,,,112,1138,43,338,52,650,17,150
