Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/08/2024,1,Bill Vinovich,Washington Commanders 20 @ Tampa Bay Buccaneers 37,7,46,4,25,3,21,0,0
Detroit,09/15/2024,2,Clay Martin,Tampa Bay Buccaneers 20 @ Detroit Lions 16,4,35,1,5,3,30,0,0
Denver,09/22/2024,3,Alan Eck,Denver Broncos 26 @ Tampa Bay Buccaneers 7,5,19,1,4,3,15,1,0
Philadelphia,09/29/2024,4,Carl Cheffers,Philadelphia Eagles 16 @ Tampa Bay Buccaneers 33,3,20,2,15,1,5,0,0
Atlanta,10/03/2024,5,Ron Torbert,Tampa Bay Buccaneers 30 @ Atlanta Falcons 36,5,47,2,20,2,22,1,5
New Orleans,10/13/2024,6,Clete Blakeman,Tampa Bay Buccaneers 51 @ New Orleans Saints 27,12,86,8,62,3,20,1,4
Baltimore,10/21/2024,7,Alex Kemp,Baltimore Ravens 41 @ Tampa Bay Buccaneers 31,8,75,5,40,3,35,0,0
Atlanta,10/27/2024,8,Shawn Hochuli,Atlanta Falcons 31 @ Tampa Bay Buccaneers 26,6,45,5,40,1,5,0,0
Kansas City,11/04/2024,9,John Hussey,Tampa Bay Buccaneers 24 @ Kansas City Chiefs 30,6,50,5,45,1,5,0,0
San Francisco,11/10/2024,10,Shawn Smith,San Francisco 49ers 23 @ Tampa Bay Buccaneers 20,5,42,0,0,4,37,1,5
N.Y. Giants,11/24/2024,12,Adrian Hill,Tampa Bay Buccaneers 30 @ New York Giants 7,4,29,2,10,2,19,0,0
Carolina,12/01/2024,13,Tra Blake,Tampa Bay Buccaneers 26 @ Carolina Panthers 23,7,54,4,25,2,29,1,0
Las Vegas,12/08/2024,14,Alan Eck,Las Vegas Raiders 13 @ Tampa Bay Buccaneers 28,5,31,3,20,1,1,1,10
LA Chargers,12/15/2024,15,Scott Novak,Tampa Bay Buccaneers 40 @ Los Angeles Chargers 17,8,83,4,45,4,38,0,0
Dallas,12/22/2024,16,Land Clark,Tampa Bay Buccaneers 24 @ Dallas Cowboys 26,6,47,2,20,1,9,3,18
Carolina,12/29/2024,17,Clay Martin,Carolina Panthers 14 @ Tampa Bay Buccaneers 48,5,40,3,20,2,20,0,0
New Orleans,01/05/2025,18,Adrian Hill,New Orleans Saints 19 @ Tampa Bay Buccaneers 27,12,90,8,70,3,15,1,5
Washington,01/12/2025,Wildcard Weekend,Craig Wrolstad,Washington Commanders 23 @ Tampa Bay Buccaneers 20,7,65,3,25,4,40,0,0
Totals,,,,,115,904,62,491,43,366,10,47
