Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/09/2012,1.0,Mike Shepherd,Atlanta Falcons 40 @ Kansas City Chiefs 24,2,25,1,15,0,0,1,10
Buffalo,09/16/2012,2.0,Robert Dalton,Kansas City Chiefs 17 @ Buffalo Bills 35,4,33,4,33,0,0,0,0
New Orleans,09/23/2012,3.0,Don King,Kansas City Chiefs 27 @ New Orleans Saints 24,6,40,4,25,1,5,1,10
San Diego,09/30/2012,4.0,Bill Leavy,San Diego Chargers 37 @ Kansas City Chiefs 20,9,80,5,30,3,40,1,10
Baltimore,10/07/2012,5.0,Pete Morelli,Baltimore Ravens 9 @ Kansas City Chiefs 6,8,60,5,35,1,5,2,20
Tampa Bay,10/14/2012,6.0,Walt Coleman,Kansas City Chiefs 10 @ Tampa Bay Buccaneers 38,7,55,1,4,3,30,3,21
Oakland,10/28/2012,8.0,Bill Vinovich,Oakland Raiders 26 @ Kansas City Chiefs 16,5,40,2,20,1,5,2,15
San Diego,11/01/2012,9.0,Al Riveron,Kansas City Chiefs 13 @ San Diego Chargers 31,5,37,2,9,1,5,2,23
Pittsburgh,11/12/2012,10.0,Carl Cheffers,Kansas City Chiefs 13 @ Pittsburgh Steelers 16,6,76,3,25,3,51,0,0
Cincinnati,11/18/2012,11.0,Gene Steratore,Cincinnati Bengals 28 @ Kansas City Chiefs 6,5,30,1,5,2,15,2,10
Denver,11/25/2012,12.0,Jerome Boger,Denver Broncos 17 @ Kansas City Chiefs 9,7,50,6,45,1,5,0,0
Carolina,12/02/2012,13.0,John Parry,Carolina Panthers 21 @ Kansas City Chiefs 27,1,5,1,5,0,0,0,0
Cleveland,12/09/2012,14.0,Walt Anderson,Kansas City Chiefs 7 @ Cleveland Browns 30,5,35,3,15,1,15,1,5
Oakland,12/16/2012,15.0,Tony Corrente,Kansas City Chiefs 0 @ Oakland Raiders 15,7,60,3,25,2,20,2,15
Indianapolis,12/23/2012,16.0,Ron Winter,Indianapolis Colts 20 @ Kansas City Chiefs 13,9,75,6,45,2,20,1,10
Denver,12/30/2012,17.0,Ed Hochuli,Kansas City Chiefs 3 @ Denver Broncos 38,5,32,0,0,3,17,2,15
Totals,,,,,91,733,47,336,24,233,20,164
