Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/08/2024,1.0,Brad Allen,Denver Broncos 20 @ Seattle Seahawks 26,6,41,6,41,0,0,0,0
New England,09/15/2024,2.0,Carl Cheffers,Seattle Seahawks 23 @ New England Patriots 20,6,50,4,35,2,15,0,0
Miami,09/22/2024,3.0,Land Clark,Miami Dolphins 3 @ Seattle Seahawks 24,11,92,8,59,3,33,0,0
Detroit,09/30/2024,4.0,Alex Kemp,Seattle Seahawks 29 @ Detroit Lions 42,9,70,3,30,2,15,4,25
N.Y. Giants,10/06/2024,5.0,Shawn Smith,New York Giants 29 @ Seattle Seahawks 20,6,30,4,20,2,10,0,0
San Francisco,10/10/2024,6.0,Craig Wrolstad,San Francisco 49ers 36 @ Seattle Seahawks 24,9,69,5,35,3,29,1,5
Atlanta,10/20/2024,7.0,Bill Vinovich,Seattle Seahawks 34 @ Atlanta Falcons 14,5,42,4,30,1,12,0,0
Buffalo,10/27/2024,8.0,Ron Torbert,Buffalo Bills 31 @ Seattle Seahawks 10,11,82,6,39,4,33,1,10
LA Rams,11/03/2024,9.0,Clay Martin,Los Angeles Rams 26 @ Seattle Seahawks 20,12,95,6,50,5,40,1,5
San Francisco,11/17/2024,11.0,Brad Rogers,Seattle Seahawks 20 @ San Francisco 49ers 17,4,20,2,10,2,10,0,0
Arizona,11/24/2024,12.0,Scott Novak,Arizona Cardinals 6 @ Seattle Seahawks 16,5,51,3,21,1,15,1,15
N.Y. Jets,12/01/2024,13.0,Carl Cheffers,Seattle Seahawks 26 @ New York Jets 21,5,50,2,15,3,35,0,0
Arizona,12/08/2024,14.0,Clay Martin,Seattle Seahawks 30 @ Arizona Cardinals 18,9,62,6,47,3,15,0,0
Green Bay,12/15/2024,15.0,Clete Blakeman,Green Bay Packers 30 @ Seattle Seahawks 13,5,108,2,20,3,88,0,0
Minnesota,12/22/2024,16.0,Craig Wrolstad,Minnesota Vikings 27 @ Seattle Seahawks 24,11,77,6,35,3,25,2,17
Chicago,12/26/2024,17.0,Scott Novak,Seattle Seahawks 6 @ Chicago Bears 3,3,25,2,20,1,5,0,0
LA Rams,01/05/2025,18.0,Bill Vinovich,Seattle Seahawks 30 @ Los Angeles Rams 25,3,23,2,10,1,13,0,0
Totals,,,,,120,987,71,517,39,393,10,77
