Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/12/2016,1.0,Craig Wrolstad,Pittsburgh Steelers 38 @ Washington Redskins 16,9,55,8,50,0,0,1,5
Dallas,09/18/2016,2.0,Bill Vinovich,Dallas Cowboys 27 @ Washington Redskins 23,8,51,3,15,5,36,0,0
N.Y. Giants,09/25/2016,3.0,John Hussey,Washington Redskins 29 @ New York Giants 27,8,70,4,30,4,40,0,0
Cleveland,10/02/2016,4.0,Jeff Triplette,Cleveland Browns 20 @ Washington Redskins 31,9,75,4,35,4,35,1,5
Baltimore,10/09/2016,5.0,Ron Torbert,Washington Redskins 16 @ Baltimore Ravens 10,4,46,2,10,1,26,1,10
Philadelphia,10/16/2016,6.0,John Parry,Philadelphia Eagles 20 @ Washington Redskins 27,9,75,6,55,2,10,1,10
Detroit,10/23/2016,7.0,Walt Coleman,Washington Redskins 17 @ Detroit Lions 20,4,20,3,15,1,5,0,0
Cincinnati,10/30/2016,8.0,Carl Cheffers,Washington Redskins 27 @ Cincinnati Bengals 27,15,106,5,35,9,62,1,9
Minnesota,11/13/2016,10.0,Pete Morelli,Minnesota Vikings 20 @ Washington Redskins 26,4,35,2,15,2,20,0,0
Green Bay,11/20/2016,11.0,John Hussey,Green Bay Packers 24 @ Washington Redskins 42,6,40,2,10,4,30,0,0
Dallas,11/24/2016,12.0,Craig Wrolstad,Washington Redskins 26 @ Dallas Cowboys 31,3,30,2,15,1,15,0,0
Arizona,12/04/2016,13.0,Walt Anderson,Washington Redskins 23 @ Arizona Cardinals 31,7,35,5,25,2,10,0,0
Philadelphia,12/11/2016,14.0,Tony Corrente,Washington Redskins 27 @ Philadelphia Eagles 22,5,86,1,5,1,44,3,37
Carolina,12/19/2016,15.0,Walt Coleman,Carolina Panthers 26 @ Washington Redskins 15,7,70,4,45,1,10,2,15
Chicago,12/24/2016,16.0,Brad Allen,Washington Redskins 41 @ Chicago Bears 21,7,73,2,14,3,35,2,24
N.Y. Giants,01/01/2017,17.0,Gene Steratore,New York Giants 19 @ Washington Redskins 10,5,42,2,15,2,18,1,9
Totals,,,,,110,909,55,389,42,396,13,124
