Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Chargers,09/08/2024,1.0,Scott Novak,Las Vegas Raiders 10 @ Los Angeles Chargers 22,2,15,1,10,1,5,0,0
Baltimore,09/15/2024,2.0,Tra Blake,Las Vegas Raiders 26 @ Baltimore Ravens 23,3,15,0,0,3,15,0,0
Carolina,09/22/2024,3.0,Bill Vinovich,Carolina Panthers 36 @ Las Vegas Raiders 22,6,54,1,10,2,20,3,24
Cleveland,09/29/2024,4.0,Brad Allen,Cleveland Browns 16 @ Las Vegas Raiders 20,6,49,3,19,1,15,2,15
Denver,10/06/2024,5.0,Craig Wrolstad,Las Vegas Raiders 18 @ Denver Broncos 34,11,79,5,34,4,15,2,30
Pittsburgh,10/13/2024,6.0,Alan Eck,Pittsburgh Steelers 32 @ Las Vegas Raiders 13,4,42,2,15,2,27,0,0
LA Rams,10/20/2024,7.0,Shawn Hochuli,Las Vegas Raiders 15 @ Los Angeles Rams 20,10,80,7,51,2,20,1,9
Kansas City,10/27/2024,8.0,Adrian Hill,Kansas City Chiefs 27 @ Las Vegas Raiders 20,5,32,4,25,1,7,0,0
Cincinnati,11/03/2024,9.0,Brad Rogers,Las Vegas Raiders 24 @ Cincinnati Bengals 41,6,51,0,0,2,31,4,20
Miami,11/17/2024,11.0,John Hussey,Las Vegas Raiders 19 @ Miami Dolphins 34,7,49,2,15,4,34,1,0
Denver,11/24/2024,12.0,Ron Torbert,Denver Broncos 29 @ Las Vegas Raiders 19,4,44,3,27,1,17,0,0
Kansas City,11/29/2024,13.0,Clay Martin,Las Vegas Raiders 17 @ Kansas City Chiefs 19,9,101,4,30,2,46,3,25
Tampa Bay,12/08/2024,14.0,Alan Eck,Las Vegas Raiders 13 @ Tampa Bay Buccaneers 28,3,31,2,20,1,11,0,0
Atlanta,12/16/2024,15.0,Shawn Smith,Atlanta Falcons 15 @ Las Vegas Raiders 9,7,55,6,40,1,15,0,0
Jacksonville,12/22/2024,16.0,Shawn Hochuli,Jacksonville Jaguars 14 @ Las Vegas Raiders 19,7,62,5,39,1,8,1,15
New Orleans,12/29/2024,17.0,Land Clark,Las Vegas Raiders 25 @ New Orleans Saints 10,3,20,2,5,1,15,0,0
LA Chargers,01/05/2025,18.0,Carl Cheffers,Los Angeles Chargers 34 @ Las Vegas Raiders 20,3,28,0,0,2,18,1,10
Totals,,,,,96,807,47,340,31,319,18,148
