Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Oakland,09/14/2009,1,Carl Cheffers,San Diego Chargers 24 @ Oakland Raiders 20,9,60,6,45,3,15,0,0
Baltimore,09/20/2009,2,Tony Corrente,Baltimore Ravens 31 @ San Diego Chargers 26,12,85,6,44,3,31,3,10
Miami,09/27/2009,3,Bill Leavy,Miami Dolphins 13 @ San Diego Chargers 23,3,20,1,15,2,5,0,0
Pittsburgh,10/04/2009,4,Jeff Triplette,San Diego Chargers 28 @ Pittsburgh Steelers 38,3,20,0,0,2,15,1,5
Denver,10/19/2009,6,Scott Green,Denver Broncos 34 @ San Diego Chargers 23,4,44,0,0,3,38,1,6
Kansas City,10/25/2009,7,Pete Morelli,San Diego Chargers 37 @ Kansas City Chiefs 7,9,59,4,25,4,29,1,5
Oakland,11/01/2009,8,Terry McAulay,Oakland Raiders 16 @ San Diego Chargers 24,5,40,4,35,0,0,1,5
N.Y. Giants,11/08/2009,9,Walt Anderson,San Diego Chargers 21 @ New York Giants 20,3,20,1,5,1,5,1,10
Philadelphia,11/15/2009,10,Jerome Boger,Philadelphia Eagles 23 @ San Diego Chargers 31,3,31,1,15,2,16,0,0
Denver,11/22/2009,11,Ron Winter,San Diego Chargers 32 @ Denver Broncos 3,1,15,0,0,1,15,0,0
Kansas City,11/29/2009,12,Don Carey,Kansas City Chiefs 14 @ San Diego Chargers 43,8,55,4,20,3,23,1,12
Cleveland,12/06/2009,13,Walt Coleman,San Diego Chargers 30 @ Cleveland Browns 23,1,5,0,0,1,5,0,0
Dallas,12/13/2009,14,Gene Steratore,San Diego Chargers 20 @ Dallas Cowboys 17,5,24,3,15,2,9,0,0
Cincinnati,12/20/2009,15,Carl Cheffers,Cincinnati Bengals 24 @ San Diego Chargers 27,4,30,2,15,1,5,1,10
Tennessee,12/25/2009,16,Tony Corrente,San Diego Chargers 42 @ Tennessee Titans 17,6,45,4,25,1,5,1,15
Washington,01/03/2010,17,Jeff Triplette,Washington Redskins 20 @ San Diego Chargers 23,2,17,1,5,1,12,0,0
N.Y. Jets,01/17/2010,Divisional Playoffs,Jerome Boger,New York Jets 17 @ San Diego Chargers 14,10,87,6,45,2,15,2,27
Totals,,,,,88,657,43,309,32,243,13,105
