Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Jacksonville,09/13/2009,1,Tony Corrente,Jacksonville Jaguars 12 @ Indianapolis Colts 14,3,17,1,5,2,12,0,0
Miami,09/21/2009,2,Terry McAulay,Indianapolis Colts 27 @ Miami Dolphins 23,4,20,1,5,3,15,0,0
Arizona,09/27/2009,3,Pete Morelli,Indianapolis Colts 31 @ Arizona Cardinals 10,7,69,2,15,3,36,2,18
Seattle,10/04/2009,4,Mike Carey,Seattle Seahawks 17 @ Indianapolis Colts 34,7,48,4,35,2,8,1,5
Tennessee,10/11/2009,5,Walt Anderson,Indianapolis Colts 31 @ Tennessee Titans 9,7,48,4,30,2,10,1,8
St. Louis,10/25/2009,7,Carl Cheffers,Indianapolis Colts 42 @ St. Louis Rams 6,6,51,2,15,2,20,2,16
San Francisco,11/01/2009,8,Ed Hochuli,San Francisco 49ers 14 @ Indianapolis Colts 18,5,38,2,15,2,18,1,5
Houston,11/08/2009,9,Jeff Triplette,Houston Texans 17 @ Indianapolis Colts 20,4,40,2,10,1,15,1,15
New England,11/15/2009,10,Scott Green,New England Patriots 34 @ Indianapolis Colts 35,3,20,3,20,0,0,0,0
Baltimore,11/22/2009,11,John Parry,Indianapolis Colts 17 @ Baltimore Ravens 15,5,40,2,15,1,5,2,20
Houston,11/29/2009,12,Al Riveron,Indianapolis Colts 35 @ Houston Texans 27,3,25,3,25,0,0,0,0
Tennessee,12/06/2009,13,Ron Winter,Tennessee Titans 17 @ Indianapolis Colts 27,5,40,4,20,1,20,0,0
Denver,12/13/2009,14,Bill Leavy,Denver Broncos 16 @ Indianapolis Colts 28,4,20,2,10,2,10,0,0
Jacksonville,12/17/2009,15,Walt Anderson,Indianapolis Colts 35 @ Jacksonville Jaguars 31,5,40,1,5,1,5,3,30
N.Y. Jets,12/27/2009,16,Terry McAulay,New York Jets 29 @ Indianapolis Colts 15,3,15,2,10,1,5,0,0
Buffalo,01/03/2010,17,Don Carey,Indianapolis Colts 7 @ Buffalo Bills 30,3,15,0,0,3,15,0,0
Baltimore,01/16/2010,Divisional Playoffs,Carl Cheffers,Baltimore Ravens 3 @ Indianapolis Colts 20,4,25,1,5,2,10,1,10
N.Y. Jets,01/24/2010,Conference Championships,Tony Corrente,New York Jets 17 @ Indianapolis Colts 30,1,5,1,5,0,0,0,0
New Orleans,02/07/2010,Super Bowl,Scott Green,New Orleans Saints 31 @ Indianapolis Colts 17,5,45,3,20,1,15,1,10
Totals,,,,,84,621,40,265,29,219,15,137
