Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/09/2018,1,Tony Corrente,Houston Texans 20 @ New England Patriots 27,6,36,2,10,3,21,1,5
Jacksonville,09/16/2018,2,Carl Cheffers,New England Patriots 20 @ Jacksonville Jaguars 31,2,25,0,0,0,0,2,25
Detroit,09/23/2018,3,Clete Blakeman,New England Patriots 10 @ Detroit Lions 26,5,38,2,20,2,10,1,8
Miami,09/30/2018,4,Alex Kemp,Miami Dolphins 7 @ New England Patriots 38,6,57,2,20,2,17,2,20
Indianapolis,10/04/2018,5,Shawn Hochuli,Indianapolis Colts 24 @ New England Patriots 38,7,50,4,30,1,5,2,15
Kansas City,10/14/2018,6,John Hussey,Kansas City Chiefs 40 @ New England Patriots 43,0,0,0,0,0,0,0,0
Chicago,10/21/2018,7,Clay Martin,New England Patriots 38 @ Chicago Bears 31,7,64,1,5,4,29,2,30
Buffalo,10/29/2018,8,Jerome Boger,New England Patriots 25 @ Buffalo Bills 6,5,33,3,24,0,0,2,9
Green Bay,11/04/2018,9,Brad Allen,Green Bay Packers 17 @ New England Patriots 31,5,30,0,0,4,20,1,10
Tennessee,11/11/2018,10,Bill Vinovich,New England Patriots 10 @ Tennessee Titans 34,4,31,2,10,1,16,1,5
N.Y. Jets,11/25/2018,12,Shawn Hochuli,New England Patriots 27 @ New York Jets 13,11,105,6,55,2,20,3,30
Minnesota,12/02/2018,13,Craig Wrolstad,Minnesota Vikings 10 @ New England Patriots 24,7,60,6,50,0,0,1,10
Miami,12/09/2018,14,Pete Morelli,New England Patriots 33 @ Miami Dolphins 34,5,30,2,15,2,10,1,5
Pittsburgh,12/16/2018,15,John Parry,New England Patriots 10 @ Pittsburgh Steelers 17,14,106,9,60,3,36,2,10
Buffalo,12/23/2018,16,Shawn Smith,Buffalo Bills 12 @ New England Patriots 24,5,49,3,23,1,17,1,9
N.Y. Jets,12/30/2018,17,Walt Coleman,New York Jets 3 @ New England Patriots 38,4,30,4,30,0,0,0,0
LA Chargers,01/13/2019,Divisional Playoffs,Ron Torbert,Los Angeles Chargers 28 @ New England Patriots 41,9,75,3,25,4,40,2,10
Kansas City,01/20/2019,Conference Championships,Clete Blakeman,New England Patriots 37 @ Kansas City Chiefs 31,6,61,1,10,4,46,1,5
LA Rams,02/03/2019,Super Bowl,John Parry,New England Patriots 13 @ Los Angeles Rams 3,3,20,1,5,1,5,1,10
Totals,,,,,111,900,51,392,34,292,26,216
