Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tampa Bay,09/08/2019,1,Alex Kemp,San Francisco 49ers 31 @ Tampa Bay Buccaneers 17,11,87,6,44,4,41,1,2
Cincinnati,09/15/2019,2,Tony Corrente,San Francisco 49ers 41 @ Cincinnati Bengals 17,9,75,6,50,3,25,0,0
Pittsburgh,09/22/2019,3,Scott Novak,Pittsburgh Steelers 20 @ San Francisco 49ers 24,5,71,4,39,1,32,0,0
Cleveland,10/07/2019,5,Jerome Boger,Cleveland Browns 3 @ San Francisco 49ers 31,4,34,4,34,0,0,0,0
LA Rams,10/13/2019,6,Bill Vinovich,San Francisco 49ers 20 @ Los Angeles Rams 7,4,30,1,15,0,0,3,15
Washington,10/20/2019,7,Clete Blakeman,San Francisco 49ers 9 @ Washington Redskins 0,2,20,0,0,2,20,0,0
Carolina,10/27/2019,8,Shawn Smith,Carolina Panthers 13 @ San Francisco 49ers 51,4,31,2,15,1,1,1,15
Arizona,10/31/2019,9,Brad Rogers,San Francisco 49ers 28 @ Arizona Cardinals 25,8,75,5,35,2,30,1,10
Seattle,11/11/2019,10,Alex Kemp,Seattle Seahawks 27 @ San Francisco 49ers 24,5,40,3,20,0,0,2,20
Arizona,11/17/2019,11,Walt Anderson,Arizona Cardinals 26 @ San Francisco 49ers 36,10,127,5,40,4,77,1,10
Green Bay,11/24/2019,12,Carl Cheffers,Green Bay Packers 8 @ San Francisco 49ers 37,9,78,2,22,7,56,0,0
Baltimore,12/01/2019,13,Brad Allen,San Francisco 49ers 17 @ Baltimore Ravens 20,6,54,3,20,3,34,0,0
New Orleans,12/08/2019,14,John Hussey,San Francisco 49ers 48 @ New Orleans Saints 46,10,67,5,35,3,12,2,20
Atlanta,12/15/2019,15,Craig Wrolstad,Atlanta Falcons 29 @ San Francisco 49ers 22,7,67,3,20,4,47,0,0
LA Rams,12/21/2019,16,Clete Blakeman,Los Angeles Rams 31 @ San Francisco 49ers 34,3,26,1,5,1,6,1,15
Seattle,12/29/2019,17,Tony Corrente,San Francisco 49ers 26 @ Seattle Seahawks 21,8,57,2,18,4,24,2,15
Minnesota,01/11/2020,Divisional Playoffs,Walt Anderson,Minnesota Vikings 10 @ San Francisco 49ers 27,5,38,3,15,2,23,0,0
Green Bay,01/19/2020,Conference Championships,John Hussey,Green Bay Packers 20 @ San Francisco 49ers 37,2,10,0,0,1,5,1,5
Kansas City,02/02/2020,Super Bowl,Bill Vinovich,San Francisco 49ers 20 @ Kansas City Chiefs 31,5,45,3,20,2,25,0,0
Totals,,,,,117,1032,58,447,44,458,15,127
