Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/06/2024,1,Ron Torbert,Green Bay Packers 29 @ Philadelphia Eagles 34,10,71,7,55,3,16,0,0
Indianapolis,09/15/2024,2,Shawn Hochuli,Indianapolis Colts 10 @ Green Bay Packers 16,6,50,5,35,1,15,0,0
Tennessee,09/22/2024,3,Clay Martin,Green Bay Packers 30 @ Tennessee Titans 14,10,75,6,50,2,10,2,15
Minnesota,09/29/2024,4,Bill Vinovich,Minnesota Vikings 31 @ Green Bay Packers 29,8,68,4,34,4,34,0,0
LA Rams,10/06/2024,5,Brad Allen,Green Bay Packers 24 @ Los Angeles Rams 19,6,34,3,15,1,10,2,9
Arizona,10/13/2024,6,Alex Kemp,Arizona Cardinals 13 @ Green Bay Packers 34,5,40,2,15,3,25,0,0
Houston,10/20/2024,7,Scott Novak,Houston Texans 22 @ Green Bay Packers 24,8,55,1,10,5,20,2,25
Jacksonville,10/27/2024,8,Land Clark,Green Bay Packers 30 @ Jacksonville Jaguars 27,3,20,3,20,0,0,0,0
Detroit,11/03/2024,9,Clete Blakeman,Detroit Lions 24 @ Green Bay Packers 14,10,67,6,35,2,7,2,25
Chicago,11/17/2024,11,Bill Vinovich,Green Bay Packers 20 @ Chicago Bears 19,3,25,1,5,2,20,0,0
San Francisco,11/24/2024,12,Craig Wrolstad,San Francisco 49ers 10 @ Green Bay Packers 38,5,40,3,30,2,10,0,0
Miami,11/28/2024,13,Shawn Smith,Miami Dolphins 17 @ Green Bay Packers 30,7,44,3,24,3,15,1,5
Detroit,12/05/2024,14,John Hussey,Green Bay Packers 31 @ Detroit Lions 34,7,59,4,30,2,19,1,10
Seattle,12/15/2024,15,Clete Blakeman,Green Bay Packers 30 @ Seattle Seahawks 13,5,27,3,17,2,10,0,0
New Orleans,12/23/2024,16,Alex Kemp,New Orleans Saints 0 @ Green Bay Packers 34,6,60,1,5,3,36,2,19
Minnesota,12/29/2024,17,Carl Cheffers,Green Bay Packers 25 @ Minnesota Vikings 27,7,51,4,24,1,17,2,10
Chicago,01/05/2025,18,Clay Martin,Chicago Bears 24 @ Green Bay Packers 22,5,45,2,15,2,20,1,10
Philadelphia,01/12/2025,Wildcard Weekend,Brad Allen,Green Bay Packers 10 @ Philadelphia Eagles 22,8,85,5,45,2,30,1,10
Totals,,,,,119,916,63,464,40,314,16,138
