Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/11/2016,1.0,Jeff Triplette,Tampa Bay Buccaneers 31 @ Atlanta Falcons 24,6,48,3,19,1,15,2,14
Arizona,09/18/2016,2.0,Ron Torbert,Tampa Bay Buccaneers 7 @ Arizona Cardinals 40,5,39,3,25,1,4,1,10
LA Rams,09/25/2016,3.0,Ed Hochuli,Los Angeles Rams 37 @ Tampa Bay Buccaneers 32,9,80,6,52,3,28,0,0
Denver,10/02/2016,4.0,Jerome Boger,Denver Broncos 27 @ Tampa Bay Buccaneers 7,9,69,5,35,4,34,0,0
Carolina,10/10/2016,5.0,Clete Blakeman,Tampa Bay Buccaneers 17 @ Carolina Panthers 14,5,40,4,25,0,0,1,15
San Francisco,10/23/2016,7.0,Pete Morelli,Tampa Bay Buccaneers 34 @ San Francisco 49ers 17,7,78,3,35,2,20,2,23
Oakland,10/30/2016,8.0,Terry McAulay,Oakland Raiders 30 @ Tampa Bay Buccaneers 24,6,64,3,20,2,34,1,10
Atlanta,11/03/2016,9.0,Ron Torbert,Atlanta Falcons 43 @ Tampa Bay Buccaneers 28,11,85,8,74,3,11,0,0
Chicago,11/13/2016,10.0,Walt Coleman,Chicago Bears 10 @ Tampa Bay Buccaneers 36,9,85,7,55,2,30,0,0
Kansas City,11/20/2016,11.0,Ed Hochuli,Tampa Bay Buccaneers 19 @ Kansas City Chiefs 17,7,42,4,25,2,7,1,10
Seattle,11/27/2016,12.0,Bill Vinovich,Seattle Seahawks 5 @ Tampa Bay Buccaneers 14,7,68,6,39,1,29,0,0
San Diego,12/04/2016,13.0,John Hussey,Tampa Bay Buccaneers 28 @ San Diego Chargers 21,6,35,4,25,1,5,1,5
New Orleans,12/11/2016,14.0,Walt Anderson,New Orleans Saints 11 @ Tampa Bay Buccaneers 16,7,65,3,25,4,40,0,0
Dallas,12/18/2016,15.0,Terry McAulay,Tampa Bay Buccaneers 20 @ Dallas Cowboys 26,3,35,2,25,0,0,1,10
New Orleans,12/24/2016,16.0,Jerome Boger,Tampa Bay Buccaneers 24 @ New Orleans Saints 31,0,0,0,0,0,0,0,0
Carolina,01/01/2017,17.0,Carl Cheffers,Carolina Panthers 16 @ Tampa Bay Buccaneers 17,5,30,1,5,1,5,3,20
Totals,,,,,102,863,62,484,27,262,13,117
