Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/08/2014,1.0,Clete Blakeman,New York Giants 14 @ Detroit Lions 35,4,25,2,10,1,5,1,10
Arizona,09/14/2014,2.0,John Parry,Arizona Cardinals 25 @ New York Giants 14,9,70,2,20,6,40,1,10
Houston,09/21/2014,3.0,Terry McAulay,Houston Texans 17 @ New York Giants 30,4,31,1,5,2,16,1,10
Washington,09/25/2014,4.0,Carl Cheffers,New York Giants 45 @ Washington Redskins 14,7,66,2,20,3,30,2,16
Atlanta,10/05/2014,5.0,Ed Hochuli,Atlanta Falcons 20 @ New York Giants 30,3,15,1,5,1,5,1,5
Philadelphia,10/12/2014,6.0,Clete Blakeman,New York Giants 0 @ Philadelphia Eagles 27,10,74,7,59,2,10,1,5
Dallas,10/19/2014,7.0,Jerome Boger,New York Giants 21 @ Dallas Cowboys 31,6,40,6,40,0,0,0,0
Indianapolis,11/03/2014,9.0,Carl Cheffers,Indianapolis Colts 40 @ New York Giants 24,4,30,2,10,2,20,0,0
Seattle,11/09/2014,10.0,Pete Morelli,New York Giants 17 @ Seattle Seahawks 38,4,35,4,35,0,0,0,0
San Francisco,11/16/2014,11.0,Gene Steratore,San Francisco 49ers 16 @ New York Giants 10,3,54,1,10,1,35,1,9
Dallas,11/23/2014,12.0,Bill Vinovich,Dallas Cowboys 31 @ New York Giants 28,5,30,4,25,1,5,0,0
Jacksonville,11/30/2014,13.0,Craig Wrolstad,New York Giants 24 @ Jacksonville Jaguars 25,6,40,2,10,3,25,1,5
Tennessee,12/07/2014,14.0,Walt Anderson,New York Giants 36 @ Tennessee Titans 7,7,70,3,30,2,30,2,10
Washington,12/14/2014,15.0,Jeff Triplette,Washington Redskins 13 @ New York Giants 24,9,60,3,25,4,18,2,17
St. Louis,12/21/2014,16.0,Pete Morelli,New York Giants 37 @ St. Louis Rams 27,12,149,6,68,5,66,1,15
Philadelphia,12/28/2014,17.0,Walt Coleman,Philadelphia Eagles 34 @ New York Giants 26,8,106,4,40,3,61,1,5
Totals,,,,,101,895,50,412,36,366,15,117
