Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Oakland,09/12/2010,1.0,Bill Leavy,Oakland Raiders 13 @ Tennessee Titans 38,8,81,2,10,5,66,1,5
Pittsburgh,09/19/2010,2.0,John Parry,Pittsburgh Steelers 19 @ Tennessee Titans 11,11,72,8,50,3,22,0,0
N.Y. Giants,09/26/2010,3.0,Tony Corrente,Tennessee Titans 29 @ New York Giants 10,8,80,4,30,4,50,0,0
Denver,10/03/2010,4.0,Clete Blakeman,Denver Broncos 26 @ Tennessee Titans 20,10,111,2,15,6,81,2,15
Dallas,10/10/2010,5.0,Jeff Triplette,Tennessee Titans 34 @ Dallas Cowboys 27,4,40,2,20,2,20,0,0
Jacksonville,10/18/2010,6.0,Mike Carey,Tennessee Titans 30 @ Jacksonville Jaguars 3,8,57,2,10,5,42,1,5
Philadelphia,10/24/2010,7.0,Ed Hochuli,Philadelphia Eagles 19 @ Tennessee Titans 37,6,37,4,28,1,5,1,4
San Diego,10/31/2010,8.0,Bill Leavy,Tennessee Titans 25 @ San Diego Chargers 33,10,80,2,10,6,45,2,25
Miami,11/14/2010,10.0,Pete Morelli,Tennessee Titans 17 @ Miami Dolphins 29,5,55,3,30,1,15,1,10
Washington,11/21/2010,11.0,Terry McAulay,Washington Redskins 19 @ Tennessee Titans 16,11,81,4,30,6,50,1,1
Houston,11/28/2010,12.0,Clete Blakeman,Tennessee Titans 0 @ Houston Texans 20,10,79,6,40,2,24,2,15
Jacksonville,12/05/2010,13.0,Ron Winter,Jacksonville Jaguars 17 @ Tennessee Titans 6,4,30,3,25,1,5,0,0
Indianapolis,12/09/2010,14.0,John Parry,Indianapolis Colts 30 @ Tennessee Titans 28,5,29,2,9,2,10,1,10
Houston,12/19/2010,15.0,Gene Steratore,Houston Texans 17 @ Tennessee Titans 31,12,76,3,26,5,26,4,24
Kansas City,12/26/2010,16.0,Scott Green,Tennessee Titans 14 @ Kansas City Chiefs 34,9,74,6,54,1,5,2,15
Indianapolis,01/02/2011,17.0,Ed Hochuli,Tennessee Titans 20 @ Indianapolis Colts 23,7,58,2,15,5,43,0,0
Totals,,,,,128,1040,55,402,55,509,18,129
