Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/11/2011,1,Walt Coleman,Indianapolis Colts 7 @ Houston Texans 34,4,30,1,5,3,25,0,0
Miami,09/18/2011,2,John Parry,Houston Texans 23 @ Miami Dolphins 13,4,76,2,20,2,56,0,0
New Orleans,09/25/2011,3,Tony Corrente,Houston Texans 33 @ New Orleans Saints 40,7,56,3,25,2,18,2,13
Pittsburgh,10/02/2011,4,Clete Blakeman,Pittsburgh Steelers 10 @ Houston Texans 17,9,64,3,24,3,25,3,15
Oakland,10/09/2011,5,Pete Morelli,Oakland Raiders 25 @ Houston Texans 20,6,50,3,25,1,5,2,20
Baltimore,10/16/2011,6,Gene Steratore,Houston Texans 14 @ Baltimore Ravens 29,5,15,2,10,3,5,0,0
Tennessee,10/23/2011,7,Terry McAulay,Houston Texans 41 @ Tennessee Titans 7,6,68,1,10,4,50,1,8
Jacksonville,10/30/2011,8,Scott Green,Jacksonville Jaguars 14 @ Houston Texans 24,7,60,4,45,2,10,1,5
Cleveland,11/06/2011,9,Al Riveron,Cleveland Browns 12 @ Houston Texans 30,2,15,1,10,1,5,0,0
Tampa Bay,11/13/2011,10,John Parry,Houston Texans 37 @ Tampa Bay Buccaneers 9,8,54,4,22,3,27,1,5
Jacksonville,11/27/2011,12,Walt Coleman,Houston Texans 20 @ Jacksonville Jaguars 13,7,80,2,20,3,50,2,10
Atlanta,12/04/2011,13,Bill Leavy,Atlanta Falcons 10 @ Houston Texans 17,5,35,3,15,2,20,0,0
Cincinnati,12/11/2011,14,Ed Hochuli,Houston Texans 20 @ Cincinnati Bengals 19,5,50,3,20,2,30,0,0
Carolina,12/18/2011,15,Jeff Triplette,Carolina Panthers 28 @ Houston Texans 13,6,60,4,35,1,15,1,10
Indianapolis,12/22/2011,16,Jerome Boger,Houston Texans 16 @ Indianapolis Colts 19,11,84,1,4,8,63,2,17
Tennessee,01/01/2012,17,Ron Winter,Tennessee Titans 23 @ Houston Texans 22,7,55,4,30,0,0,3,25
Cincinnati,01/07/2012,Wildcard Weekend,Clete Blakeman,Cincinnati Bengals 10 @ Houston Texans 31,5,87,1,5,3,72,1,10
Baltimore,01/15/2012,Divisional Playoffs,Pete Morelli,Houston Texans 13 @ Baltimore Ravens 20,3,20,1,5,0,0,2,15
Totals,,,,,107,959,43,330,43,476,21,153
