Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New England,09/10/2023,1,Shawn Hochuli,Philadelphia Eagles 25 @ New England Patriots 20,5,49,2,24,2,20,1,5
Minnesota,09/14/2023,2,Clay Martin,Minnesota Vikings 28 @ Philadelphia Eagles 34,7,45,5,35,2,10,0,0
Tampa Bay,09/25/2023,3,Adrian Hill,Philadelphia Eagles 25 @ Tampa Bay Buccaneers 11,3,20,2,10,1,10,0,0
Washington,10/01/2023,4,Ron Torbert,Washington Commanders 31 @ Philadelphia Eagles 34,11,81,5,40,6,41,0,0
LA Rams,10/08/2023,5,Bill Vinovich,Philadelphia Eagles 23 @ Los Angeles Rams 14,3,35,1,5,2,30,0,0
N.Y. Jets,10/15/2023,6,Scott Novak,Philadelphia Eagles 14 @ New York Jets 20,5,46,1,5,3,26,1,15
Miami,10/22/2023,7,Brad Allen,Miami Dolphins 17 @ Philadelphia Eagles 31,0,0,0,0,0,0,0,0
Washington,10/29/2023,8,Carl Cheffers,Philadelphia Eagles 38 @ Washington Commanders 31,3,14,1,5,2,9,0,0
Dallas,11/05/2023,9,Tra Blake,Dallas Cowboys 23 @ Philadelphia Eagles 28,10,98,4,20,6,78,0,0
Kansas City,11/20/2023,11,Shawn Smith,Philadelphia Eagles 21 @ Kansas City Chiefs 17,7,61,1,10,6,51,0,0
Buffalo,11/26/2023,12,Shawn Hochuli,Buffalo Bills 34 @ Philadelphia Eagles 37,4,30,3,15,1,15,0,0
San Francisco,12/03/2023,13,Alex Kemp,San Francisco 49ers 42 @ Philadelphia Eagles 19,7,47,4,25,3,22,0,0
Dallas,12/10/2023,14,John Hussey,Philadelphia Eagles 13 @ Dallas Cowboys 33,10,95,4,25,5,55,1,15
Seattle,12/18/2023,15,Clay Martin,Philadelphia Eagles 17 @ Seattle Seahawks 20,5,40,3,15,2,25,0,0
N.Y. Giants,12/25/2023,16,Ron Torbert,New York Giants 25 @ Philadelphia Eagles 33,9,65,5,31,1,15,3,19
Arizona,12/31/2023,17,Bill Vinovich,Arizona Cardinals 35 @ Philadelphia Eagles 31,4,49,1,10,3,39,0,0
N.Y. Giants,01/07/2024,18,Craig Wrolstad,Philadelphia Eagles 10 @ New York Giants 27,2,10,2,10,0,0,0,0
Tampa Bay,01/15/2024,Wildcard Weekend,Adrian Hill,Philadelphia Eagles 9 @ Tampa Bay Buccaneers 32,6,54,5,39,1,15,0,0
Totals,,,,,101,839,49,324,46,461,6,54
