Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/11/2017,1,Gene Steratore,New Orleans Saints 19 @ Minnesota Vikings 29,5,50,2,15,3,35,0,0
Pittsburgh,09/17/2017,2,Pete Morelli,Minnesota Vikings 9 @ Pittsburgh Steelers 26,11,131,6,45,4,81,1,5
Tampa Bay,09/24/2017,3,John Hussey,Tampa Bay Buccaneers 17 @ Minnesota Vikings 34,5,53,3,30,2,23,0,0
Detroit,10/01/2017,4,Bill Vinovich,Detroit Lions 14 @ Minnesota Vikings 7,2,10,1,5,1,5,0,0
Chicago,10/09/2017,5,Jerome Boger,Minnesota Vikings 20 @ Chicago Bears 17,9,69,3,30,4,19,2,20
Green Bay,10/15/2017,6,Ron Torbert,Green Bay Packers 10 @ Minnesota Vikings 23,7,65,5,45,2,20,0,0
Baltimore,10/22/2017,7,Carl Cheffers,Baltimore Ravens 16 @ Minnesota Vikings 24,4,47,2,15,2,32,0,0
Cleveland,10/29/2017,8,Jeff Triplette,Minnesota Vikings 33 @ Cleveland Browns 16,5,58,2,23,2,20,1,15
Washington,11/12/2017,10,Bill Vinovich,Minnesota Vikings 38 @ Washington Redskins 30,3,40,2,25,1,15,0,0
LA Rams,11/19/2017,11,Walt Anderson,Los Angeles Rams 7 @ Minnesota Vikings 24,7,65,5,45,2,20,0,0
Detroit,11/23/2017,12,Tony Corrente,Minnesota Vikings 30 @ Detroit Lions 23,9,74,3,23,4,38,2,13
Atlanta,12/03/2017,13,Brad Allen,Minnesota Vikings 14 @ Atlanta Falcons 9,6,51,4,35,2,16,0,0
Carolina,12/10/2017,14,Terry McAulay,Minnesota Vikings 24 @ Carolina Panthers 31,2,30,0,0,2,30,0,0
Cincinnati,12/17/2017,15,Walt Coleman,Cincinnati Bengals 7 @ Minnesota Vikings 34,11,93,6,50,3,23,2,20
Green Bay,12/23/2017,16,Carl Cheffers,Minnesota Vikings 16 @ Green Bay Packers 0,2,10,1,5,1,5,0,0
Chicago,12/31/2017,17,Craig Wrolstad,Chicago Bears 10 @ Minnesota Vikings 23,12,103,7,55,3,28,2,20
New Orleans,01/14/2018,Divisional Playoffs,Gene Steratore,New Orleans Saints 24 @ Minnesota Vikings 29,4,30,4,30,0,0,0,0
Philadelphia,01/21/2018,Conference Championships,Ed Hochuli,Minnesota Vikings 7 @ Philadelphia Eagles 38,2,19,0,0,1,4,1,15
Totals,,,,,106,998,56,476,39,414,11,108
