Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Buffalo,09/13/2020,1.0,Shawn Smith,New York Jets 17 @ Buffalo Bills 27,9,95,1,5,7,81,1,9
San Francisco,09/20/2020,2.0,Ron Torbert,San Francisco 49ers 31 @ New York Jets 13,5,65,2,25,2,30,1,10
Indianapolis,09/27/2020,3.0,Craig Wrolstad,New York Jets 7 @ Indianapolis Colts 36,7,57,3,30,2,8,2,19
Denver,10/01/2020,4.0,Jerome Boger,Denver Broncos 37 @ New York Jets 28,11,118,2,15,8,93,1,10
Arizona,10/11/2020,5.0,Adrian Hill,Arizona Cardinals 30 @ New York Jets 10,6,30,3,20,2,9,1,1
Miami,10/18/2020,6.0,Bill Vinovich,New York Jets 0 @ Miami Dolphins 24,7,80,3,28,2,30,2,22
Buffalo,10/25/2020,7.0,Carl Cheffers,Buffalo Bills 18 @ New York Jets 10,6,49,5,34,1,15,0,0
Kansas City,11/01/2020,8.0,Land Clark,New York Jets 9 @ Kansas City Chiefs 35,3,25,1,5,2,20,0,0
New England,11/09/2020,9.0,Alex Kemp,New England Patriots 30 @ New York Jets 27,4,32,0,0,2,20,2,12
LA Chargers,11/22/2020,11.0,Craig Wrolstad,New York Jets 28 @ Los Angeles Chargers 34,8,88,3,20,5,68,0,0
Miami,11/29/2020,12.0,Adrian Hill,Miami Dolphins 20 @ New York Jets 3,6,74,2,20,3,47,1,7
Las Vegas,12/06/2020,13.0,Shawn Smith,Las Vegas Raiders 31 @ New York Jets 28,6,40,2,10,3,15,1,15
Seattle,12/13/2020,14.0,Scott Novak,New York Jets 3 @ Seattle Seahawks 40,7,50,2,10,4,30,1,10
LA Rams,12/20/2020,15.0,Tony Corrente,New York Jets 23 @ Los Angeles Rams 20,6,61,2,25,4,36,0,0
Cleveland,12/27/2020,16.0,Land Clark,Cleveland Browns 16 @ New York Jets 23,7,58,2,10,4,43,1,5
New England,01/03/2021,17.0,Brad Rogers,New York Jets 14 @ New England Patriots 28,3,30,2,15,1,15,0,0
Totals,,,,,101,952,35,272,52,560,14,120
