Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/11/2022,1.0,Land Clark,Indianapolis Colts 20 @ Houston Texans 20,6,40,3,15,3,25,0,0
Denver,09/18/2022,2.0,Carl Cheffers,Houston Texans 9 @ Denver Broncos 16,8,94,2,15,6,79,0,0
Chicago,09/25/2022,3.0,Clete Blakeman,Houston Texans 20 @ Chicago Bears 23,3,25,1,10,1,5,1,10
LA Chargers,10/02/2022,4.0,Alex Kemp,Los Angeles Chargers 34 @ Houston Texans 24,9,67,5,45,3,15,1,7
Jacksonville,10/09/2022,5.0,Ron Torbert,Houston Texans 13 @ Jacksonville Jaguars 6,4,25,3,20,1,5,0,0
Las Vegas,10/23/2022,7.0,John Hussey,Houston Texans 20 @ Las Vegas Raiders 38,3,14,1,4,2,10,0,0
Tennessee,10/30/2022,8.0,Clay Martin,Tennessee Titans 17 @ Houston Texans 10,6,45,3,25,0,0,3,20
Philadelphia,11/03/2022,9.0,Craig Wrolstad,Philadelphia Eagles 29 @ Houston Texans 17,4,28,2,15,1,8,1,5
N.Y. Giants,11/13/2022,10.0,Bill Vinovich,Houston Texans 16 @ New York Giants 24,7,40,4,25,1,5,2,10
Washington,11/20/2022,11.0,Scott Novak,Washington Commanders 23 @ Houston Texans 10,2,15,1,10,1,5,0,0
Miami,11/27/2022,12.0,Jerome Boger,Houston Texans 15 @ Miami Dolphins 30,5,45,2,15,3,30,0,0
Cleveland,12/04/2022,13.0,Land Clark,Cleveland Browns 27 @ Houston Texans 14,5,31,2,20,2,10,1,1
Dallas,12/11/2022,14.0,John Hussey,Houston Texans 23 @ Dallas Cowboys 27,4,25,3,15,0,0,1,10
Kansas City,12/18/2022,15.0,Carl Cheffers,Kansas City Chiefs 30 @ Houston Texans 24,4,33,1,5,2,23,1,5
Tennessee,12/24/2022,16.0,Shawn Smith,Houston Texans 19 @ Tennessee Titans 14,4,35,2,15,2,20,0,0
Jacksonville,01/01/2023,17.0,Scott Novak,Jacksonville Jaguars 31 @ Houston Texans 3,7,45,3,25,4,20,0,0
Indianapolis,01/08/2023,18.0,Jerome Boger,Houston Texans 32 @ Indianapolis Colts 31,7,41,1,5,5,33,1,3
Totals,,,,,88,648,39,284,37,293,12,71
