Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/07/2014,1,Walt Anderson,New England Patriots 20 @ Miami Dolphins 33,9,100,4,45,4,50,1,5
Minnesota,09/14/2014,2,Tony Corrente,New England Patriots 30 @ Minnesota Vikings 7,15,163,6,50,6,88,3,25
Oakland,09/21/2014,3,Pete Morelli,Oakland Raiders 9 @ New England Patriots 16,6,59,4,30,2,29,0,0
Kansas City,09/29/2014,4,John Parry,New England Patriots 14 @ Kansas City Chiefs 41,3,30,1,15,1,5,1,10
Cincinnati,10/05/2014,5,Jerome Boger,Cincinnati Bengals 17 @ New England Patriots 43,12,114,5,54,5,35,2,25
Buffalo,10/12/2014,6,Walt Coleman,New England Patriots 37 @ Buffalo Bills 22,9,60,5,30,1,15,3,15
N.Y. Jets,10/16/2014,7,Bill Leavy,New York Jets 25 @ New England Patriots 27,9,64,4,35,4,20,1,9
Chicago,10/26/2014,8,Brad Allen,Chicago Bears 23 @ New England Patriots 51,7,38,3,19,3,14,1,5
Denver,11/02/2014,9,Walt Anderson,Denver Broncos 21 @ New England Patriots 43,9,71,2,16,5,46,2,9
Indianapolis,11/16/2014,11,Pete Morelli,New England Patriots 42 @ Indianapolis Colts 20,5,53,1,15,2,20,2,18
Detroit,11/23/2014,12,Tony Corrente,Detroit Lions 9 @ New England Patriots 34,11,84,3,25,6,39,2,20
Green Bay,11/30/2014,13,Ed Hochuli,New England Patriots 21 @ Green Bay Packers 26,4,25,2,15,2,10,0,0
San Diego,12/07/2014,14,Bill Leavy,New England Patriots 23 @ San Diego Chargers 14,6,70,1,5,3,40,2,25
Miami,12/14/2014,15,Bill Vinovich,Miami Dolphins 13 @ New England Patriots 41,5,51,2,15,3,36,0,0
N.Y. Jets,12/21/2014,16,Brad Allen,New England Patriots 17 @ New York Jets 16,5,38,2,10,1,5,2,23
Buffalo,12/28/2014,17,Terry McAulay,Buffalo Bills 17 @ New England Patriots 9,5,55,3,30,1,15,1,10
Baltimore,01/10/2015,Divisional Playoffs,Bill Vinovich,Baltimore Ravens 31 @ New England Patriots 35,7,60,1,5,4,35,2,20
Indianapolis,01/18/2015,Conference Championships,Walt Anderson,Indianapolis Colts 7 @ New England Patriots 45,6,45,1,5,4,35,1,5
Seattle,02/01/2015,Super Bowl,Bill Vinovich,New England Patriots 28 @ Seattle Seahawks 24,5,36,2,20,3,16,0,0
Totals,,,,,138,1216,52,439,60,553,26,224
