Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tampa Bay,09/09/2021,1,Shawn Hochuli,Dallas Cowboys 29 @ Tampa Bay Buccaneers 31,8,55,4,35,1,5,3,15
LA Chargers,09/19/2021,2,Tony Corrente,Dallas Cowboys 20 @ Los Angeles Chargers 17,8,76,2,15,3,31,3,30
Philadelphia,09/27/2021,3,Brad Rogers,Philadelphia Eagles 21 @ Dallas Cowboys 41,4,37,4,37,0,0,0,0
Carolina,10/03/2021,4,Jerome Boger,Carolina Panthers 28 @ Dallas Cowboys 36,7,50,3,20,2,20,2,10
N.Y. Giants,10/10/2021,5,John Hussey,New York Giants 20 @ Dallas Cowboys 44,8,58,4,35,4,23,0,0
New England,10/17/2021,6,Brad Allen,Dallas Cowboys 35 @ New England Patriots 29,12,115,8,69,3,35,1,11
Minnesota,10/31/2021,8,Scott Novak,Dallas Cowboys 20 @ Minnesota Vikings 16,11,96,3,25,6,57,2,14
Denver,11/07/2021,9,Bill Vinovich,Denver Broncos 30 @ Dallas Cowboys 16,5,38,3,25,2,13,0,0
Atlanta,11/14/2021,10,Craig Wrolstad,Atlanta Falcons 3 @ Dallas Cowboys 43,8,80,7,65,1,15,0,0
Kansas City,11/21/2021,11,John Hussey,Dallas Cowboys 9 @ Kansas City Chiefs 19,6,45,4,25,2,20,0,0
Las Vegas,11/25/2021,12,Shawn Hochuli,Las Vegas Raiders 36 @ Dallas Cowboys 33,14,166,3,24,7,116,4,26
New Orleans,12/02/2021,13,Brad Rogers,Dallas Cowboys 27 @ New Orleans Saints 17,5,35,3,25,0,0,2,10
Washington,12/12/2021,14,Alex Kemp,Dallas Cowboys 27 @ Washington Football Team 20,7,60,5,40,2,20,0,0
N.Y. Giants,12/19/2021,15,Jerome Boger,Dallas Cowboys 21 @ New York Giants 6,6,45,1,5,4,30,1,10
Washington,12/26/2021,16,Bill Vinovich,Washington Football Team 14 @ Dallas Cowboys 56,3,15,0,0,3,15,0,0
Arizona,01/02/2022,17,Scott Novak,Arizona Cardinals 25 @ Dallas Cowboys 22,10,88,6,50,4,38,0,0
Philadelphia,01/08/2022,18,Ron Torbert,Dallas Cowboys 51 @ Philadelphia Eagles 26,5,44,2,15,2,19,1,10
San Francisco,01/16/2022,Wildcard Weekend,Alex Kemp,San Francisco 49ers 23 @ Dallas Cowboys 17,14,89,7,50,6,30,1,9
Totals,,,,,141,1192,69,560,52,487,20,145
