Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Jacksonville,09/13/2020,1,John Hussey,Indianapolis Colts 20 @ Jacksonville Jaguars 27,5,80,3,35,2,45,0,0
Minnesota,09/20/2020,2,Alex Kemp,Minnesota Vikings 11 @ Indianapolis Colts 28,9,93,4,35,4,48,1,10
N.Y. Jets,09/27/2020,3,Craig Wrolstad,New York Jets 7 @ Indianapolis Colts 36,4,40,2,20,1,10,1,10
Chicago,10/04/2020,4,Craig Wrolstad,Indianapolis Colts 19 @ Chicago Bears 11,8,76,4,29,4,47,0,0
Cleveland,10/11/2020,5,Scott Novak,Indianapolis Colts 23 @ Cleveland Browns 32,5,30,3,20,2,10,0,0
Cincinnati,10/18/2020,6,Land Clark,Cincinnati Bengals 27 @ Indianapolis Colts 31,6,55,3,25,2,20,1,10
Detroit,11/01/2020,8,Clay Martin,Indianapolis Colts 41 @ Detroit Lions 21,3,19,1,5,1,4,1,10
Baltimore,11/08/2020,9,Adrian Hill,Baltimore Ravens 24 @ Indianapolis Colts 10,4,30,3,15,1,15,0,0
Tennessee,11/12/2020,10,Brad Allen,Indianapolis Colts 34 @ Tennessee Titans 17,9,73,0,0,8,68,1,5
Green Bay,11/22/2020,11,Shawn Hochuli,Green Bay Packers 31 @ Indianapolis Colts 34,8,116,6,60,2,56,0,0
Tennessee,11/29/2020,12,John Hussey,Tennessee Titans 45 @ Indianapolis Colts 26,6,50,1,10,4,25,1,15
Houston,12/06/2020,13,Scott Novak,Indianapolis Colts 26 @ Houston Texans 20,7,50,3,20,2,10,2,20
Las Vegas,12/13/2020,14,Clete Blakeman,Indianapolis Colts 44 @ Las Vegas Raiders 27,6,50,3,15,3,35,0,0
Houston,12/20/2020,15,Bill Vinovich,Houston Texans 20 @ Indianapolis Colts 27,4,35,1,10,3,25,0,0
Pittsburgh,12/27/2020,16,Alex Kemp,Indianapolis Colts 24 @ Pittsburgh Steelers 28,9,83,2,15,5,54,2,14
Jacksonville,01/03/2021,17,Shawn Smith,Jacksonville Jaguars 14 @ Indianapolis Colts 28,1,15,1,15,0,0,0,0
Buffalo,01/09/2021,Wildcard Weekend,Brad Allen,Indianapolis Colts 24 @ Buffalo Bills 27,2,10,1,5,1,5,0,0
Totals,,,,,96,905,41,334,45,477,10,94
