Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/10/2017,1.0,Walt Coleman,Baltimore Ravens 20 @ Cincinnati Bengals 0,11,85,7,50,3,25,1,10
Cleveland,09/17/2017,2.0,Gene Steratore,Cleveland Browns 10 @ Baltimore Ravens 24,7,45,1,10,5,25,1,10
Jacksonville,09/24/2017,3.0,Pete Morelli,Baltimore Ravens 7 @ Jacksonville Jaguars 44,10,88,3,25,4,44,3,19
Pittsburgh,10/01/2017,4.0,Walt Anderson,Pittsburgh Steelers 26 @ Baltimore Ravens 9,6,55,1,10,2,20,3,25
Oakland,10/08/2017,5.0,Brad Allen,Baltimore Ravens 30 @ Oakland Raiders 17,1,5,1,5,0,0,0,0
Chicago,10/15/2017,6.0,Ed Hochuli,Chicago Bears 27 @ Baltimore Ravens 24,8,69,4,29,3,35,1,5
Minnesota,10/22/2017,7.0,Carl Cheffers,Baltimore Ravens 16 @ Minnesota Vikings 24,3,15,2,10,1,5,0,0
Miami,10/26/2017,8.0,John Parry,Miami Dolphins 0 @ Baltimore Ravens 40,5,40,2,10,1,15,2,15
Tennessee,11/05/2017,9.0,John Hussey,Baltimore Ravens 20 @ Tennessee Titans 23,6,39,2,19,1,6,3,14
Green Bay,11/19/2017,11.0,Jeff Triplette,Baltimore Ravens 23 @ Green Bay Packers 0,3,30,1,10,1,5,1,15
Houston,11/27/2017,12.0,Brad Allen,Houston Texans 16 @ Baltimore Ravens 23,7,89,1,10,6,79,0,0
Detroit,12/03/2017,13.0,Jerome Boger,Detroit Lions 20 @ Baltimore Ravens 44,2,25,1,10,1,15,0,0
Pittsburgh,12/10/2017,14.0,Walt Coleman,Baltimore Ravens 38 @ Pittsburgh Steelers 39,5,35,0,0,3,20,2,15
Cleveland,12/17/2017,15.0,Clete Blakeman,Baltimore Ravens 27 @ Cleveland Browns 10,7,57,2,15,5,42,0,0
Indianapolis,12/23/2017,16.0,Tony Corrente,Indianapolis Colts 16 @ Baltimore Ravens 23,5,25,2,10,3,15,0,0
Cincinnati,12/31/2017,17.0,Ron Torbert,Cincinnati Bengals 31 @ Baltimore Ravens 27,5,47,1,5,3,32,1,10
Totals,,,,,91,749,31,228,42,383,18,138
