Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Francisco,09/09/2012,1,David White,San Francisco 49ers 30 @ Green Bay Packers 22,10,77,7,50,3,27,0,0
Chicago,09/13/2012,2,Gerald Wright,Chicago Bears 10 @ Green Bay Packers 23,4,54,1,10,2,29,1,15
Seattle,09/24/2012,3,Wayne Elliott,Green Bay Packers 12 @ Seattle Seahawks 14,10,127,2,20,5,72,3,35
New Orleans,09/30/2012,4,Jeff Triplette,New Orleans Saints 27 @ Green Bay Packers 28,7,43,2,16,2,10,3,17
Indianapolis,10/07/2012,5,Walt Anderson,Green Bay Packers 27 @ Indianapolis Colts 30,9,89,3,19,6,70,0,0
Houston,10/14/2012,6,Jerome Boger,Green Bay Packers 42 @ Houston Texans 24,4,51,2,20,2,31,0,0
St. Louis,10/21/2012,7,Bill Vinovich,Green Bay Packers 30 @ St. Louis Rams 20,3,30,2,15,1,15,0,0
Jacksonville,10/28/2012,8,Carl Cheffers,Jacksonville Jaguars 15 @ Green Bay Packers 24,5,33,0,0,4,28,1,5
Arizona,11/04/2012,9,Walt Coleman,Arizona Cardinals 17 @ Green Bay Packers 31,1,5,1,5,0,0,0,0
Detroit,11/18/2012,11,Ron Winter,Green Bay Packers 24 @ Detroit Lions 20,9,80,3,25,4,40,2,15
N.Y. Giants,11/25/2012,12,Terry McAulay,Green Bay Packers 10 @ New York Giants 38,7,49,3,25,3,14,1,10
Minnesota,12/02/2012,13,Ed Hochuli,Minnesota Vikings 14 @ Green Bay Packers 23,10,78,6,50,2,20,2,8
Detroit,12/09/2012,14,Tony Corrente,Detroit Lions 20 @ Green Bay Packers 27,7,50,2,15,5,35,0,0
Chicago,12/16/2012,15,Walt Anderson,Green Bay Packers 21 @ Chicago Bears 13,8,104,3,16,3,73,2,15
Tennessee,12/23/2012,16,Clete Blakeman,Tennessee Titans 7 @ Green Bay Packers 55,1,10,1,10,0,0,0,0
Minnesota,12/30/2012,17,Mike Carey,Green Bay Packers 34 @ Minnesota Vikings 37,7,43,5,35,2,8,0,0
Minnesota,01/05/2013,Wildcard Weekend,Scott Green,Minnesota Vikings 10 @ Green Bay Packers 24,2,10,0,0,1,5,1,5
San Francisco,01/12/2013,Divisional Playoffs,Jerome Boger,Green Bay Packers 31 @ San Francisco 49ers 45,5,26,1,5,3,15,1,6
Totals,,,,,109,959,44,336,48,492,17,131
