Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/10/2017,1,Jeff Triplette,Atlanta Falcons 23 @ Chicago Bears 17,8,73,2,20,3,25,3,28
Green Bay,09/17/2017,2,Walt Anderson,Green Bay Packers 23 @ Atlanta Falcons 34,6,34,2,10,3,14,1,10
Detroit,09/24/2017,3,Walt Coleman,Atlanta Falcons 30 @ Detroit Lions 26,8,68,5,30,3,38,0,0
Buffalo,10/01/2017,4,Terry McAulay,Buffalo Bills 23 @ Atlanta Falcons 17,4,45,2,25,0,0,2,20
Miami,10/15/2017,6,John Hussey,Miami Dolphins 20 @ Atlanta Falcons 17,6,73,2,15,4,58,0,0
New England,10/22/2017,7,Gene Steratore,Atlanta Falcons 7 @ New England Patriots 23,6,40,0,0,5,35,1,5
N.Y. Jets,10/29/2017,8,Craig Wrolstad,Atlanta Falcons 25 @ New York Jets 20,6,68,2,20,2,35,2,13
Carolina,11/05/2017,9,Tony Corrente,Atlanta Falcons 17 @ Carolina Panthers 20,8,70,4,35,3,25,1,10
Dallas,11/12/2017,10,Ed Hochuli,Dallas Cowboys 7 @ Atlanta Falcons 27,5,35,2,20,1,5,2,10
Seattle,11/20/2017,11,Carl Cheffers,Atlanta Falcons 34 @ Seattle Seahawks 31,7,69,2,10,4,54,1,5
Tampa Bay,11/26/2017,12,Jeff Triplette,Tampa Bay Buccaneers 20 @ Atlanta Falcons 34,4,42,2,20,2,22,0,0
Minnesota,12/03/2017,13,Brad Allen,Minnesota Vikings 14 @ Atlanta Falcons 9,7,55,4,35,2,10,1,10
New Orleans,12/07/2017,14,Clete Blakeman,New Orleans Saints 17 @ Atlanta Falcons 20,4,35,3,25,0,0,1,10
Tampa Bay,12/18/2017,15,John Hussey,Atlanta Falcons 24 @ Tampa Bay Buccaneers 21,6,60,3,25,3,35,0,0
New Orleans,12/24/2017,16,Pete Morelli,Atlanta Falcons 13 @ New Orleans Saints 23,10,91,7,64,2,12,1,15
Carolina,12/31/2017,17,Bill Vinovich,Carolina Panthers 10 @ Atlanta Falcons 22,7,60,2,10,1,5,4,45
LA Rams,01/06/2018,Wildcard Weekend,Ed Hochuli,Atlanta Falcons 26 @ Los Angeles Rams 13,4,51,0,0,3,36,1,15
Philadelphia,01/13/2018,Divisional Playoffs,Bill Vinovich,Atlanta Falcons 10 @ Philadelphia Eagles 15,4,73,1,5,3,68,0,0
Totals,,,,,110,1042,45,369,44,477,21,196
