Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/13/2015,1.0,Clete Blakeman,Detroit Lions 28 @ San Diego Chargers 33,4,29,0,0,3,25,1,4
Minnesota,09/20/2015,2.0,Bill Vinovich,Detroit Lions 16 @ Minnesota Vikings 26,6,39,3,25,2,5,1,9
Denver,09/27/2015,3.0,Jeff Triplette,Denver Broncos 24 @ Detroit Lions 12,9,75,5,35,3,35,1,5
Seattle,10/05/2015,4.0,Tony Corrente,Detroit Lions 10 @ Seattle Seahawks 13,4,37,3,32,1,5,0,0
Arizona,10/11/2015,5.0,Gene Steratore,Arizona Cardinals 42 @ Detroit Lions 17,9,85,4,34,1,15,4,36
Chicago,10/18/2015,6.0,Walt Coleman,Chicago Bears 34 @ Detroit Lions 37,10,98,4,39,5,49,1,10
Minnesota,10/25/2015,7.0,Ed Hochuli,Minnesota Vikings 28 @ Detroit Lions 19,5,30,2,10,2,10,1,10
Kansas City,11/01/2015,8.0,Jeff Triplette,Detroit Lions 10 @ Kansas City Chiefs 45,8,81,1,10,5,46,2,25
Green Bay,11/15/2015,10.0,John Hussey,Detroit Lions 18 @ Green Bay Packers 16,3,35,1,10,2,25,0,0
Oakland,11/22/2015,11.0,Clete Blakeman,Oakland Raiders 13 @ Detroit Lions 18,7,55,3,25,2,20,2,10
Philadelphia,11/26/2015,12.0,John Parry,Philadelphia Eagles 14 @ Detroit Lions 45,4,29,2,15,1,4,1,10
Green Bay,12/03/2015,13.0,Carl Cheffers,Green Bay Packers 27 @ Detroit Lions 23,9,108,4,25,4,73,1,10
St. Louis,12/13/2015,14.0,Walt Anderson,Detroit Lions 14 @ St. Louis Rams 21,5,45,2,25,2,10,1,10
New Orleans,12/21/2015,15.0,Pete Morelli,Detroit Lions 35 @ New Orleans Saints 27,10,92,3,25,6,57,1,10
San Francisco,12/27/2015,16.0,Bill Vinovich,San Francisco 49ers 17 @ Detroit Lions 32,7,71,3,20,3,36,1,15
Chicago,01/03/2016,17.0,John Hussey,Detroit Lions 24 @ Chicago Bears 20,4,21,2,12,1,5,1,4
Totals,,,,,104,930,42,342,43,420,19,168
