Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/10/2020,1.0,Clete Blakeman,Houston Texans 20 @ Kansas City Chiefs 34,5,37,1,5,4,32,0,0
Baltimore,09/20/2020,2.0,Tony Corrente,Baltimore Ravens 33 @ Houston Texans 16,4,22,1,5,3,17,0,0
Pittsburgh,09/27/2020,3.0,Shawn Smith,Houston Texans 21 @ Pittsburgh Steelers 28,4,49,1,5,2,39,1,5
Minnesota,10/04/2020,4.0,Brad Rogers,Minnesota Vikings 31 @ Houston Texans 23,2,15,1,10,0,0,1,5
Jacksonville,10/11/2020,5.0,Bill Vinovich,Jacksonville Jaguars 14 @ Houston Texans 30,5,25,3,15,2,10,0,0
Tennessee,10/18/2020,6.0,Alex Kemp,Houston Texans 36 @ Tennessee Titans 42,4,46,2,22,2,24,0,0
Green Bay,10/25/2020,7.0,Clay Martin,Green Bay Packers 35 @ Houston Texans 20,6,55,3,25,2,20,1,10
Jacksonville,11/08/2020,9.0,Brad Allen,Houston Texans 27 @ Jacksonville Jaguars 25,3,18,1,5,1,8,1,5
Cleveland,11/15/2020,10.0,Ron Torbert,Houston Texans 7 @ Cleveland Browns 10,6,49,3,20,2,19,1,10
New England,11/22/2020,11.0,John Hussey,New England Patriots 20 @ Houston Texans 27,5,35,5,35,0,0,0,0
Detroit,11/26/2020,12.0,Shawn Smith,Houston Texans 41 @ Detroit Lions 25,10,74,5,40,3,25,2,9
Indianapolis,12/06/2020,13.0,Scott Novak,Indianapolis Colts 26 @ Houston Texans 20,3,30,1,10,2,20,0,0
Chicago,12/13/2020,14.0,Land Clark,Houston Texans 7 @ Chicago Bears 36,6,50,4,30,2,20,0,0
Indianapolis,12/20/2020,15.0,Bill Vinovich,Houston Texans 20 @ Indianapolis Colts 27,5,24,4,19,0,0,1,5
Cincinnati,12/27/2020,16.0,Brad Rogers,Cincinnati Bengals 37 @ Houston Texans 31,6,46,3,30,3,16,0,0
Tennessee,01/03/2021,17.0,Shawn Hochuli,Tennessee Titans 41 @ Houston Texans 38,6,44,1,5,2,20,3,19
Totals,,,,,80,619,39,281,30,270,11,68
