Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/07/2014,1.0,Terry McAulay,San Francisco 49ers 28 @ Dallas Cowboys 17,11,80,4,40,5,25,2,15
Chicago,09/14/2014,2.0,Carl Cheffers,Chicago Bears 28 @ San Francisco 49ers 20,16,118,6,38,6,40,4,40
Arizona,09/21/2014,3.0,Gene Steratore,San Francisco 49ers 14 @ Arizona Cardinals 23,9,107,2,30,7,77,0,0
Philadelphia,09/28/2014,4.0,Ed Hochuli,Philadelphia Eagles 21 @ San Francisco 49ers 26,10,80,9,65,0,0,1,15
Kansas City,10/05/2014,5.0,Walt Coleman,Kansas City Chiefs 17 @ San Francisco 49ers 22,2,10,1,5,1,5,0,0
St. Louis,10/13/2014,6.0,Craig Wrolstad,San Francisco 49ers 31 @ St. Louis Rams 17,5,23,2,10,2,8,1,5
Denver,10/19/2014,7.0,John Parry,San Francisco 49ers 17 @ Denver Broncos 42,6,62,2,15,3,37,1,10
St. Louis,11/02/2014,9.0,Jerome Boger,St. Louis Rams 13 @ San Francisco 49ers 10,9,44,5,24,3,15,1,5
New Orleans,11/09/2014,10.0,Bill Vinovich,San Francisco 49ers 27 @ New Orleans Saints 24,2,15,1,10,1,5,0,0
N.Y. Giants,11/16/2014,11.0,Gene Steratore,San Francisco 49ers 16 @ New York Giants 10,4,35,1,10,2,15,1,10
Washington,11/23/2014,12.0,Walt Anderson,Washington Redskins 13 @ San Francisco 49ers 17,5,47,1,5,1,15,3,27
Seattle,11/27/2014,13.0,Tony Corrente,Seattle Seahawks 19 @ San Francisco 49ers 3,3,20,1,10,1,5,1,5
Oakland,12/07/2014,14.0,Terry McAulay,San Francisco 49ers 13 @ Oakland Raiders 24,7,50,5,35,1,5,1,10
Seattle,12/14/2014,15.0,Ed Hochuli,San Francisco 49ers 7 @ Seattle Seahawks 17,8,78,2,17,3,38,3,23
San Diego,12/20/2014,16.0,Jeff Triplette,San Diego Chargers 38 @ San Francisco 49ers 35,9,92,4,55,4,27,1,10
Arizona,12/28/2014,17.0,Carl Cheffers,Arizona Cardinals 17 @ San Francisco 49ers 20,10,78,6,50,3,23,1,5
Totals,,,,,116,939,52,419,43,340,21,180
