Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/08/2011,1,Clete Blakeman,New Orleans Saints 34 @ Green Bay Packers 42,6,48,2,10,3,28,1,10
Carolina,09/18/2011,2,Al Riveron,Green Bay Packers 30 @ Carolina Panthers 23,7,57,5,40,2,17,0,0
Chicago,09/25/2011,3,Mike Carey,Green Bay Packers 27 @ Chicago Bears 17,7,35,7,35,0,0,0,0
Denver,10/02/2011,4,Scott Green,Denver Broncos 23 @ Green Bay Packers 49,3,27,2,17,0,0,1,10
Atlanta,10/09/2011,5,Jeff Triplette,Green Bay Packers 25 @ Atlanta Falcons 14,6,55,3,20,2,20,1,15
St. Louis,10/16/2011,6,Ed Hochuli,St. Louis Rams 3 @ Green Bay Packers 24,3,16,1,5,1,5,1,6
Minnesota,10/23/2011,7,Pete Morelli,Green Bay Packers 33 @ Minnesota Vikings 27,6,44,4,20,1,15,1,9
San Diego,11/06/2011,9,Clete Blakeman,Green Bay Packers 45 @ San Diego Chargers 38,5,33,2,10,3,23,0,0
Minnesota,11/14/2011,10,Mike Carey,Minnesota Vikings 7 @ Green Bay Packers 45,1,5,1,5,0,0,0,0
Tampa Bay,11/20/2011,11,Al Riveron,Tampa Bay Buccaneers 26 @ Green Bay Packers 35,5,37,3,21,0,0,2,16
Detroit,11/24/2011,12,Terry McAulay,Green Bay Packers 27 @ Detroit Lions 15,7,54,5,35,1,4,1,15
N.Y. Giants,12/04/2011,13,Jeff Triplette,Green Bay Packers 38 @ New York Giants 35,4,30,2,10,2,20,0,0
Oakland,12/11/2011,14,Pete Morelli,Oakland Raiders 16 @ Green Bay Packers 46,5,35,4,30,0,0,1,5
Kansas City,12/18/2011,15,Gene Steratore,Green Bay Packers 14 @ Kansas City Chiefs 19,5,35,4,25,0,0,1,10
Chicago,12/25/2011,16,John Parry,Chicago Bears 21 @ Green Bay Packers 35,0,0,0,0,0,0,0,0
Detroit,01/01/2012,17,Walt Coleman,Detroit Lions 41 @ Green Bay Packers 45,6,78,3,25,3,53,0,0
N.Y. Giants,01/15/2012,Divisional Playoffs,Bill Leavy,New York Giants 37 @ Green Bay Packers 20,3,20,2,15,1,5,0,0
Totals,,,,,79,609,50,323,19,190,10,96
