Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/11/2022,1,Bill Vinovich,Green Bay Packers 7 @ Minnesota Vikings 23,3,20,2,15,0,0,1,5
Philadelphia,09/19/2022,2,Scott Novak,Minnesota Vikings 7 @ Philadelphia Eagles 24,5,25,2,10,2,10,1,5
Detroit,09/25/2022,3,John Hussey,Detroit Lions 24 @ Minnesota Vikings 28,3,15,0,0,3,15,0,0
New Orleans,10/02/2022,4,Clete Blakeman,Minnesota Vikings 28 @ New Orleans Saints 25,5,35,5,35,0,0,0,0
Chicago,10/09/2022,5,Shawn Hochuli,Chicago Bears 22 @ Minnesota Vikings 29,7,70,4,30,1,20,2,20
Miami,10/16/2022,6,Brad Rogers,Minnesota Vikings 24 @ Miami Dolphins 16,2,20,1,5,0,0,1,15
Arizona,10/30/2022,8,Brad Allen,Arizona Cardinals 26 @ Minnesota Vikings 34,10,86,2,24,6,53,2,9
Washington,11/06/2022,9,Jerome Boger,Minnesota Vikings 20 @ Washington Commanders 17,5,42,1,5,4,37,0,0
Buffalo,11/13/2022,10,Craig Wrolstad,Minnesota Vikings 33 @ Buffalo Bills 30,7,64,3,25,3,34,1,5
Dallas,11/20/2022,11,Clay Martin,Dallas Cowboys 40 @ Minnesota Vikings 3,7,59,6,44,0,0,1,15
New England,11/24/2022,12,Alex Kemp,New England Patriots 26 @ Minnesota Vikings 33,3,20,3,20,0,0,0,0
N.Y. Jets,12/04/2022,13,Clete Blakeman,New York Jets 22 @ Minnesota Vikings 27,3,44,1,5,2,39,0,0
Detroit,12/11/2022,14,Ron Torbert,Minnesota Vikings 23 @ Detroit Lions 34,3,25,1,5,1,15,1,5
Indianapolis,12/17/2022,15,Tra Blake,Indianapolis Colts 36 @ Minnesota Vikings 39,9,74,4,32,2,20,3,22
N.Y. Giants,12/24/2022,16,Adrian Hill,New York Giants 24 @ Minnesota Vikings 27,2,14,0,0,2,14,0,0
Green Bay,01/01/2023,17,Carl Cheffers,Minnesota Vikings 17 @ Green Bay Packers 41,6,35,5,30,1,5,0,0
Chicago,01/08/2023,18,Brad Allen,Minnesota Vikings 29 @ Chicago Bears 13,8,41,5,30,0,0,3,11
N.Y. Giants,01/15/2023,Wildcard Weekend,Adrian Hill,New York Giants 31 @ Minnesota Vikings 24,3,12,1,4,2,8,0,0
Totals,,,,,91,701,46,319,29,270,16,112
