Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/09/2018,1.0,Jerome Boger,Tennessee Titans 20 @ Miami Dolphins 27,5,48,2,23,3,25,0,0
Houston,09/16/2018,2.0,Pete Morelli,Houston Texans 17 @ Tennessee Titans 20,8,70,4,33,2,21,2,16
Jacksonville,09/23/2018,3.0,Shawn Smith,Tennessee Titans 9 @ Jacksonville Jaguars 6,4,30,3,20,0,0,1,10
Philadelphia,09/30/2018,4.0,Shawn Hochuli,Philadelphia Eagles 23 @ Tennessee Titans 26,4,30,2,10,1,13,1,7
Buffalo,10/07/2018,5.0,Tony Corrente,Tennessee Titans 12 @ Buffalo Bills 13,5,40,2,15,3,25,0,0
Baltimore,10/14/2018,6.0,Carl Cheffers,Baltimore Ravens 21 @ Tennessee Titans 0,4,35,3,30,1,5,0,0
LA Chargers,10/21/2018,7.0,Walt Coleman,Tennessee Titans 19 @ Los Angeles Chargers 20,4,32,4,32,0,0,0,0
Dallas,11/05/2018,9.0,Clete Blakeman,Tennessee Titans 28 @ Dallas Cowboys 14,3,20,1,5,1,5,1,10
New England,11/11/2018,10.0,Bill Vinovich,New England Patriots 10 @ Tennessee Titans 34,4,35,3,30,1,5,0,0
Indianapolis,11/18/2018,11.0,John Hussey,Tennessee Titans 10 @ Indianapolis Colts 38,8,112,4,45,4,67,0,0
Houston,11/26/2018,12.0,Craig Wrolstad,Tennessee Titans 17 @ Houston Texans 34,7,50,6,45,1,5,0,0
N.Y. Jets,12/02/2018,13.0,Jerome Boger,New York Jets 22 @ Tennessee Titans 26,8,75,5,50,2,15,1,10
Jacksonville,12/06/2018,14.0,John Parry,Jacksonville Jaguars 9 @ Tennessee Titans 30,3,30,1,10,1,15,1,5
N.Y. Giants,12/16/2018,15.0,Shawn Hochuli,Tennessee Titans 17 @ New York Giants 0,4,35,2,15,1,5,1,15
Washington,12/22/2018,16.0,John Hussey,Washington Redskins 16 @ Tennessee Titans 25,2,10,0,0,2,10,0,0
Indianapolis,12/30/2018,17.0,Walt Anderson,Indianapolis Colts 33 @ Tennessee Titans 17,9,75,6,47,2,18,1,10
Totals,,,,,82,727,48,410,25,234,9,83
