Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/12/2022,1,Clete Blakeman,Denver Broncos 16 @ Seattle Seahawks 17,5,77,3,25,2,52,0,0
San Francisco,09/18/2022,2,Brad Rogers,Seattle Seahawks 7 @ San Francisco 49ers 27,10,106,3,23,7,83,0,0
Atlanta,09/25/2022,3,Tra Blake,Atlanta Falcons 27 @ Seattle Seahawks 23,6,47,3,25,3,22,0,0
Detroit,10/02/2022,4,Clay Martin,Seattle Seahawks 48 @ Detroit Lions 45,11,76,8,65,3,11,0,0
New Orleans,10/09/2022,5,Brad Allen,Seattle Seahawks 32 @ New Orleans Saints 39,12,85,4,25,4,30,4,30
Arizona,10/16/2022,6,Shawn Hochuli,Arizona Cardinals 9 @ Seattle Seahawks 19,6,44,5,39,0,0,1,5
LA Chargers,10/23/2022,7,Land Clark,Seattle Seahawks 37 @ Los Angeles Chargers 23,7,68,4,36,2,17,1,15
N.Y. Giants,10/30/2022,8,Jerome Boger,New York Giants 13 @ Seattle Seahawks 27,3,25,2,20,1,5,0,0
Arizona,11/06/2022,9,Carl Cheffers,Seattle Seahawks 31 @ Arizona Cardinals 21,6,34,3,20,2,9,1,5
Tampa Bay,11/13/2022,10,John Hussey,Seattle Seahawks 16 @ Tampa Bay Buccaneers 21,6,46,3,33,1,3,2,10
Las Vegas,11/27/2022,12,Brad Allen,Las Vegas Raiders 40 @ Seattle Seahawks 34,2,10,1,5,0,0,1,5
LA Rams,12/04/2022,13,Shawn Smith,Seattle Seahawks 27 @ Los Angeles Rams 23,6,42,4,30,2,12,0,0
Carolina,12/11/2022,14,Bill Vinovich,Carolina Panthers 30 @ Seattle Seahawks 24,3,35,1,5,2,30,0,0
San Francisco,12/15/2022,15,Alex Kemp,San Francisco 49ers 21 @ Seattle Seahawks 13,8,79,5,54,2,10,1,15
Kansas City,12/24/2022,16,Clete Blakeman,Seattle Seahawks 10 @ Kansas City Chiefs 24,6,35,3,15,2,10,1,10
N.Y. Jets,01/01/2023,17,Ron Torbert,New York Jets 6 @ Seattle Seahawks 23,5,25,0,0,3,15,2,10
LA Rams,01/08/2023,18,Craig Wrolstad,Los Angeles Rams 16 @ Seattle Seahawks 19,4,20,3,15,1,5,0,0
San Francisco,01/14/2023,Wildcard Weekend,Alex Kemp,Seattle Seahawks 23 @ San Francisco 49ers 41,5,30,5,30,0,0,0,0
Totals,,,,,111,884,60,465,37,314,14,105
