Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Jacksonville,09/12/2021,1.0,Land Clark,Jacksonville Jaguars 21 @ Houston Texans 37,5,50,2,15,2,30,1,5
Cleveland,09/19/2021,2.0,Brad Rogers,Houston Texans 21 @ Cleveland Browns 31,9,78,4,40,2,20,3,18
Carolina,09/23/2021,3.0,Alex Kemp,Carolina Panthers 24 @ Houston Texans 9,7,51,2,15,3,26,2,10
Buffalo,10/03/2021,4.0,Ron Torbert,Houston Texans 0 @ Buffalo Bills 40,10,100,6,68,3,22,1,10
New England,10/10/2021,5.0,Scott Novak,New England Patriots 25 @ Houston Texans 22,8,70,5,40,3,30,0,0
Indianapolis,10/17/2021,6.0,Jerome Boger,Houston Texans 3 @ Indianapolis Colts 31,4,25,3,20,1,5,0,0
Arizona,10/24/2021,7.0,Land Clark,Houston Texans 5 @ Arizona Cardinals 31,8,80,6,54,2,26,0,0
LA Rams,10/31/2021,8.0,Clay Martin,Los Angeles Rams 38 @ Houston Texans 22,6,38,2,15,2,8,2,15
Miami,11/07/2021,9.0,Adrian Hill,Houston Texans 9 @ Miami Dolphins 17,8,60,2,20,3,15,3,25
Tennessee,11/21/2021,11.0,Tony Corrente,Houston Texans 22 @ Tennessee Titans 13,7,50,1,10,3,15,3,25
N.Y. Jets,11/28/2021,12.0,Clete Blakeman,New York Jets 21 @ Houston Texans 14,4,32,1,5,2,19,1,8
Indianapolis,12/05/2021,13.0,Ron Torbert,Indianapolis Colts 31 @ Houston Texans 0,4,25,4,25,0,0,0,0
Seattle,12/12/2021,14.0,Adrian Hill,Seattle Seahawks 33 @ Houston Texans 13,6,52,3,24,2,23,1,5
Jacksonville,12/19/2021,15.0,Alex Kemp,Houston Texans 30 @ Jacksonville Jaguars 16,9,65,3,20,3,25,3,20
LA Chargers,12/26/2021,16.0,Clay Martin,Los Angeles Chargers 29 @ Houston Texans 41,10,70,6,40,3,15,1,15
San Francisco,01/02/2022,17.0,Carl Cheffers,Houston Texans 7 @ San Francisco 49ers 23,5,67,2,15,3,52,0,0
Tennessee,01/09/2022,18.0,Land Clark,Tennessee Titans 28 @ Houston Texans 25,4,65,1,5,2,50,1,10
Totals,,,,,114,978,53,431,39,381,22,166
