Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/14/2015,1.0,Terry McAulay,Philadelphia Eagles 24 @ Atlanta Falcons 26,7,57,5,42,1,5,1,10
N.Y. Giants,09/20/2015,2.0,Brad Allen,Atlanta Falcons 24 @ New York Giants 20,6,65,1,10,2,35,3,20
Dallas,09/27/2015,3.0,Pete Morelli,Atlanta Falcons 39 @ Dallas Cowboys 28,6,70,2,15,3,45,1,10
Houston,10/04/2015,4.0,Carl Cheffers,Houston Texans 21 @ Atlanta Falcons 48,10,80,6,45,2,20,2,15
Washington,10/11/2015,5.0,Bill Vinovich,Washington Redskins 19 @ Atlanta Falcons 25,4,62,1,5,2,47,1,10
New Orleans,10/15/2015,6.0,Gene Steratore,Atlanta Falcons 21 @ New Orleans Saints 31,7,41,3,25,3,6,1,10
Tennessee,10/25/2015,7.0,Brad Allen,Atlanta Falcons 10 @ Tennessee Titans 7,6,53,4,40,1,8,1,5
Tampa Bay,11/01/2015,8.0,Ron Torbert,Tampa Bay Buccaneers 23 @ Atlanta Falcons 20,11,124,6,51,5,73,0,0
San Francisco,11/08/2015,9.0,Tony Corrente,Atlanta Falcons 16 @ San Francisco 49ers 17,6,63,1,10,3,33,2,20
Indianapolis,11/22/2015,11.0,Walt Anderson,Indianapolis Colts 24 @ Atlanta Falcons 21,6,69,1,10,4,44,1,15
Minnesota,11/29/2015,12.0,Clete Blakeman,Minnesota Vikings 20 @ Atlanta Falcons 10,6,78,3,34,3,44,0,0
Tampa Bay,12/06/2015,13.0,Ed Hochuli,Atlanta Falcons 19 @ Tampa Bay Buccaneers 23,7,58,2,20,4,33,1,5
Carolina,12/13/2015,14.0,Tony Corrente,Atlanta Falcons 0 @ Carolina Panthers 38,6,54,3,26,1,3,2,25
Jacksonville,12/20/2015,15.0,Bill Vinovich,Atlanta Falcons 23 @ Jacksonville Jaguars 17,5,43,3,30,1,3,1,10
Carolina,12/27/2015,16.0,John Parry,Carolina Panthers 13 @ Atlanta Falcons 20,3,20,2,10,0,0,1,10
New Orleans,01/03/2016,17.0,Craig Wrolstad,New Orleans Saints 20 @ Atlanta Falcons 17,4,32,2,25,2,7,0,0
Totals,,,,,100,969,45,398,37,406,18,165
