Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/07/2014,1.0,Bill Leavy,New Orleans Saints 34 @ Atlanta Falcons 37,10,96,5,35,4,55,1,6
Cincinnati,09/14/2014,2.0,Bill Vinovich,Atlanta Falcons 10 @ Cincinnati Bengals 24,7,56,4,45,1,5,2,6
Tampa Bay,09/18/2014,3.0,Craig Wrolstad,Tampa Bay Buccaneers 14 @ Atlanta Falcons 56,5,50,1,5,0,0,4,45
Minnesota,09/28/2014,4.0,Ron Torbert,Atlanta Falcons 28 @ Minnesota Vikings 41,5,50,4,45,1,5,0,0
N.Y. Giants,10/05/2014,5.0,Ed Hochuli,Atlanta Falcons 20 @ New York Giants 30,8,81,4,40,4,41,0,0
Chicago,10/12/2014,6.0,Walt Anderson,Chicago Bears 27 @ Atlanta Falcons 13,6,52,4,30,1,14,1,8
Baltimore,10/19/2014,7.0,Carl Cheffers,Atlanta Falcons 7 @ Baltimore Ravens 29,7,76,3,20,3,46,1,10
Detroit,10/26/2014,8.0,Pete Morelli,Detroit Lions 22 @ Atlanta Falcons 21,5,39,3,25,2,14,0,0
Tampa Bay,11/09/2014,10.0,Clete Blakeman,Atlanta Falcons 27 @ Tampa Bay Buccaneers 17,5,30,3,20,1,5,1,5
Carolina,11/16/2014,11.0,Walt Anderson,Atlanta Falcons 19 @ Carolina Panthers 17,5,58,2,20,2,30,1,8
Cleveland,11/23/2014,12.0,Brad Allen,Cleveland Browns 26 @ Atlanta Falcons 24,7,40,1,10,5,25,1,5
Arizona,11/30/2014,13.0,Terry McAulay,Arizona Cardinals 18 @ Atlanta Falcons 29,9,76,2,20,3,11,4,45
Green Bay,12/08/2014,14.0,Pete Morelli,Atlanta Falcons 37 @ Green Bay Packers 43,3,11,2,10,1,1,0,0
Pittsburgh,12/14/2014,15.0,Clete Blakeman,Pittsburgh Steelers 27 @ Atlanta Falcons 20,3,25,2,20,1,5,0,0
New Orleans,12/21/2014,16.0,John Parry,Atlanta Falcons 30 @ New Orleans Saints 14,6,64,4,44,0,0,2,20
Carolina,12/28/2014,17.0,Bill Leavy,Carolina Panthers 34 @ Atlanta Falcons 3,6,36,5,30,0,0,1,6
Totals,,,,,97,840,49,419,29,257,19,164
