Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/13/2010,1,Walt Anderson,Baltimore Ravens 10 @ New York Jets 9,5,38,3,16,1,15,1,7
Cincinnati,09/19/2010,2,Gene Steratore,Baltimore Ravens 10 @ Cincinnati Bengals 15,5,45,1,5,3,30,1,10
Cleveland,09/26/2010,3,Scott Green,Cleveland Browns 17 @ Baltimore Ravens 24,8,60,5,35,2,20,1,5
Pittsburgh,10/03/2010,4,Ed Hochuli,Baltimore Ravens 17 @ Pittsburgh Steelers 14,7,52,2,15,4,27,1,10
Denver,10/10/2010,5,Jerome Boger,Denver Broncos 17 @ Baltimore Ravens 31,5,66,1,10,1,31,3,25
New England,10/17/2010,6,Bill Leavy,Baltimore Ravens 20 @ New England Patriots 23,8,67,5,35,1,13,2,19
Buffalo,10/24/2010,7,Pete Morelli,Buffalo Bills 34 @ Baltimore Ravens 37,4,18,4,18,0,0,0,0
Miami,11/07/2010,9,John Parry,Miami Dolphins 10 @ Baltimore Ravens 26,5,40,4,25,1,15,0,0
Atlanta,11/11/2010,10,Ron Winter,Baltimore Ravens 21 @ Atlanta Falcons 26,6,51,1,5,3,26,2,20
Carolina,11/21/2010,11,Al Riveron,Baltimore Ravens 37 @ Carolina Panthers 13,3,20,2,15,1,5,0,0
Tampa Bay,11/28/2010,12,Carl Cheffers,Tampa Bay Buccaneers 10 @ Baltimore Ravens 17,4,30,4,30,0,0,0,0
Pittsburgh,12/05/2010,13,Terry McAulay,Pittsburgh Steelers 13 @ Baltimore Ravens 10,9,53,4,23,2,10,3,20
Houston,12/13/2010,14,Bill Leavy,Baltimore Ravens 34 @ Houston Texans 28,3,15,2,10,1,5,0,0
New Orleans,12/19/2010,15,Walt Anderson,New Orleans Saints 24 @ Baltimore Ravens 30,10,68,4,28,4,30,2,10
Cleveland,12/26/2010,16,John Parry,Baltimore Ravens 20 @ Cleveland Browns 10,1,5,0,0,1,5,0,0
Cincinnati,01/02/2011,17,Pete Morelli,Cincinnati Bengals 7 @ Baltimore Ravens 13,7,45,4,30,2,10,1,5
Kansas City,01/09/2011,Wildcard Weekend,Mike Carey,Baltimore Ravens 30 @ Kansas City Chiefs 7,2,20,1,10,1,10,0,0
Pittsburgh,01/15/2011,Divisional Playoffs,Jeff Triplette,Baltimore Ravens 24 @ Pittsburgh Steelers 31,6,74,1,10,3,44,2,20
Totals,,,,,98,767,48,320,31,296,19,151
