Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/08/2013,1,Gene Steratore,Atlanta Falcons 17 @ New Orleans Saints 23,6,57,3,30,1,7,2,20
Tampa Bay,09/15/2013,2,Bill Leavy,New Orleans Saints 16 @ Tampa Bay Buccaneers 14,5,35,3,25,1,5,1,5
Arizona,09/22/2013,3,Walt Coleman,Arizona Cardinals 7 @ New Orleans Saints 31,4,30,0,0,2,10,2,20
Miami,09/30/2013,4,Bill Vinovich,Miami Dolphins 17 @ New Orleans Saints 38,6,45,5,40,1,5,0,0
Chicago,10/06/2013,5,Scott Green,New Orleans Saints 26 @ Chicago Bears 18,2,10,2,10,0,0,0,0
New England,10/13/2013,6,Tony Corrente,New Orleans Saints 27 @ New England Patriots 30,7,56,3,25,4,31,0,0
Buffalo,10/27/2013,8,Terry McAulay,Buffalo Bills 17 @ New Orleans Saints 35,8,59,5,35,3,24,0,0
N.Y. Jets,11/03/2013,9,Clete Blakeman,New Orleans Saints 20 @ New York Jets 26,9,59,7,49,1,5,1,5
Dallas,11/10/2013,10,Jerome Boger,Dallas Cowboys 17 @ New Orleans Saints 49,6,44,3,26,2,10,1,8
San Francisco,11/17/2013,11,Tony Corrente,San Francisco 49ers 20 @ New Orleans Saints 23,4,48,2,21,1,12,1,15
Atlanta,11/21/2013,12,Ron Winter,New Orleans Saints 17 @ Atlanta Falcons 13,5,66,3,20,2,46,0,0
Seattle,12/02/2013,13,Ed Hochuli,New Orleans Saints 7 @ Seattle Seahawks 34,7,52,3,18,3,19,1,15
Carolina,12/08/2013,14,Walt Anderson,Carolina Panthers 13 @ New Orleans Saints 31,5,45,3,20,0,0,2,25
St. Louis,12/15/2013,15,Mike Carey,New Orleans Saints 16 @ St. Louis Rams 27,8,77,4,28,3,44,1,5
Carolina,12/22/2013,16,Gene Steratore,New Orleans Saints 13 @ Carolina Panthers 17,4,40,3,25,1,15,0,0
Tampa Bay,12/29/2013,17,Carl Cheffers,Tampa Bay Buccaneers 17 @ New Orleans Saints 42,9,94,4,40,3,36,2,18
Philadelphia,01/04/2014,Wildcard Weekend,Bill Vinovich,New Orleans Saints 26 @ Philadelphia Eagles 24,7,85,5,40,2,45,0,0
Seattle,01/11/2014,Divisional Playoffs,Terry McAulay,New Orleans Saints 15 @ Seattle Seahawks 23,8,74,5,40,2,19,1,15
Totals,,,,,110,976,63,492,32,333,15,151
