Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/09/2012,1.0,Gerald Wright,Pittsburgh Steelers 19 @ Denver Broncos 31,8,52,7,43,1,9,0,0
N.Y. Jets,09/16/2012,2.0,Jerry Frump,New York Jets 10 @ Pittsburgh Steelers 27,10,107,4,30,5,67,1,10
Oakland,09/23/2012,3.0,David White,Pittsburgh Steelers 31 @ Oakland Raiders 34,10,81,6,40,2,24,2,17
Philadelphia,10/07/2012,5.0,Tony Corrente,Philadelphia Eagles 14 @ Pittsburgh Steelers 16,9,106,4,30,3,61,2,15
Tennessee,10/11/2012,6.0,Ed Hochuli,Pittsburgh Steelers 23 @ Tennessee Titans 26,4,50,0,0,2,30,2,20
Cincinnati,10/21/2012,7.0,Clete Blakeman,Pittsburgh Steelers 24 @ Cincinnati Bengals 17,5,50,1,10,0,0,4,40
Washington,10/28/2012,8.0,Pete Morelli,Washington Redskins 12 @ Pittsburgh Steelers 27,3,20,0,0,2,10,1,10
N.Y. Giants,11/04/2012,9.0,Bill Leavy,Pittsburgh Steelers 24 @ New York Giants 20,6,119,0,0,3,88,3,31
Kansas City,11/12/2012,10.0,Carl Cheffers,Kansas City Chiefs 13 @ Pittsburgh Steelers 16,2,19,2,19,0,0,0,0
Baltimore,11/18/2012,11.0,Walt Anderson,Baltimore Ravens 13 @ Pittsburgh Steelers 10,6,43,3,23,3,20,0,0
Cleveland,11/25/2012,12.0,Ron Winter,Pittsburgh Steelers 14 @ Cleveland Browns 20,9,68,7,54,1,5,1,9
Baltimore,12/02/2012,13.0,Al Riveron,Pittsburgh Steelers 23 @ Baltimore Ravens 20,4,50,1,5,2,35,1,10
San Diego,12/09/2012,14.0,Scott Green,San Diego Chargers 34 @ Pittsburgh Steelers 24,8,52,4,28,2,10,2,14
Dallas,12/16/2012,15.0,Clete Blakeman,Pittsburgh Steelers 24 @ Dallas Cowboys 27,0,0,0,0,0,0,0,0
Cincinnati,12/23/2012,16.0,Mike Carey,Cincinnati Bengals 13 @ Pittsburgh Steelers 10,5,63,2,14,3,49,0,0
Cleveland,12/30/2012,17.0,Walt Coleman,Cleveland Browns 10 @ Pittsburgh Steelers 24,3,58,1,8,2,50,0,0
Totals,,,,,92,938,42,304,31,458,19,176
