Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/09/2012,1.0,Donovan Briggans,St. Louis Rams 23 @ Detroit Lions 27,7,65,4,40,2,10,1,15
Washington,09/16/2012,2.0,Wayne Elliott,Washington Redskins 28 @ St. Louis Rams 31,7,60,4,34,2,21,1,5
Chicago,09/23/2012,3.0,Jerry Hughes,St. Louis Rams 6 @ Chicago Bears 23,4,40,2,10,1,15,1,15
Seattle,09/30/2012,4.0,Mike Carey,Seattle Seahawks 13 @ St. Louis Rams 19,6,37,4,22,1,5,1,10
Arizona,10/04/2012,5.0,John Parry,Arizona Cardinals 3 @ St. Louis Rams 17,7,60,2,15,5,45,0,0
Miami,10/14/2012,6.0,Gene Steratore,St. Louis Rams 14 @ Miami Dolphins 17,12,94,5,40,4,36,3,18
Green Bay,10/21/2012,7.0,Bill Vinovich,Green Bay Packers 30 @ St. Louis Rams 20,6,30,3,15,3,15,0,0
New England,10/28/2012,8.0,Walt Coleman,New England Patriots 45 @ St. Louis Rams 7,12,102,6,42,4,40,2,20
San Francisco,11/11/2012,10.0,Clete Blakeman,St. Louis Rams 24 @ San Francisco 49ers 24,13,85,9,55,1,5,3,25
N.Y. Jets,11/18/2012,11.0,Jerome Boger,New York Jets 27 @ St. Louis Rams 13,5,30,2,10,0,0,3,20
Arizona,11/25/2012,12.0,Tony Corrente,St. Louis Rams 31 @ Arizona Cardinals 17,10,84,4,30,4,39,2,15
San Francisco,12/02/2012,13.0,Carl Cheffers,San Francisco 49ers 13 @ St. Louis Rams 16,7,60,4,30,1,15,2,15
Buffalo,12/09/2012,14.0,Gene Steratore,St. Louis Rams 15 @ Buffalo Bills 12,2,17,0,0,1,15,1,2
Minnesota,12/16/2012,15.0,Al Riveron,Minnesota Vikings 36 @ St. Louis Rams 22,8,47,5,30,2,7,1,10
Tampa Bay,12/23/2012,16.0,Scott Green,St. Louis Rams 28 @ Tampa Bay Buccaneers 13,9,64,1,3,5,35,3,26
Seattle,12/30/2012,17.0,Jeff Triplette,St. Louis Rams 13 @ Seattle Seahawks 20,14,98,5,34,5,24,4,40
Totals,,,,,129,973,60,410,41,327,28,236
