Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/12/2010,1.0,Gene Steratore,Detroit Lions 14 @ Chicago Bears 19,7,40,1,0,4,30,2,10
Philadelphia,09/19/2010,2.0,Clete Blakeman,Philadelphia Eagles 35 @ Detroit Lions 32,9,51,4,18,4,28,1,5
Minnesota,09/26/2010,3.0,Ed Hochuli,Detroit Lions 10 @ Minnesota Vikings 24,8,67,3,25,5,42,0,0
Green Bay,10/03/2010,4.0,Mike Carey,Detroit Lions 26 @ Green Bay Packers 28,13,102,7,62,4,20,2,20
St. Louis,10/10/2010,5.0,Bill Leavy,St. Louis Rams 6 @ Detroit Lions 44,11,78,5,40,6,38,0,0
N.Y. Giants,10/17/2010,6.0,Jeff Triplette,Detroit Lions 20 @ New York Giants 28,11,91,4,41,6,37,1,13
Washington,10/31/2010,8.0,Jerome Boger,Washington Redskins 25 @ Detroit Lions 37,7,65,4,35,1,15,2,15
N.Y. Jets,11/07/2010,9.0,Al Riveron,New York Jets 23 @ Detroit Lions 20,11,102,4,35,4,38,3,29
Buffalo,11/14/2010,10.0,Walt Coleman,Detroit Lions 12 @ Buffalo Bills 14,11,60,8,45,2,10,1,5
Dallas,11/21/2010,11.0,Carl Cheffers,Detroit Lions 19 @ Dallas Cowboys 35,10,76,3,25,5,36,2,15
New England,11/25/2010,12.0,Ron Winter,New England Patriots 45 @ Detroit Lions 24,8,66,2,15,5,36,1,15
Chicago,12/05/2010,13.0,Ed Hochuli,Chicago Bears 24 @ Detroit Lions 20,6,42,3,25,3,17,0,0
Green Bay,12/12/2010,14.0,Gene Steratore,Green Bay Packers 3 @ Detroit Lions 7,6,35,1,5,4,22,1,8
Tampa Bay,12/19/2010,15.0,Terry McAulay,Detroit Lions 23 @ Tampa Bay Buccaneers 20,7,57,3,25,3,22,1,10
Miami,12/26/2010,16.0,Tony Corrente,Detroit Lions 34 @ Miami Dolphins 27,6,53,1,10,4,33,1,10
Minnesota,01/02/2011,17.0,Walt Anderson,Minnesota Vikings 13 @ Detroit Lions 20,5,33,2,10,2,18,1,5
Totals,,,,,136,1018,55,416,62,442,19,160
